entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfSupervisoryBoard
34726825,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,-33241.0,34726825.0,-1998443.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,375857.0,KÃ¸benhavn,2017-01-01,2017-12-31,-2407541.0,-2407541.0,-33241.0,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,
34726825,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,-2407541.0,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,
34726825,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,18574252.0,8750000.0,14853968.0,453588.0,18574252.0,18120664.0,3720284.0,1583870.0,3720284.0,2136414.0,1000000.0,5000.0,-9296412.0,6815402.0,18120664.0,11300262.0,14853968.0,14853968.0,
34726825,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,-35559.0,34726825.0,-3775020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,608079.0,KÃ¸benhavn,2017-01-01,2017-12-31,-4418658.0,-4418658.0,-35559.0,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,
34726825,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,
34726825,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,Niels Holme Pedersen
34726825,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,Eva Carlsen
34726825,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,BÃ¸rge Richard Kolstad
34726825,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,-4418658.0,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,,,,,,,,,,,,,,,,,,,
34726825,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZjL2E5LzY2LzBhNWEtNGFiYy05ZjliLThhZjhkN2MzNTZkNg.xhtml,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzlmLzE1LzE0LzE5ZDEtNDBmZi1iYzQ1LWFmNjVkNzQ0NTQzMg.pdf,http://regnskaber.virk.dk/52862743/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UyLzAyLzU0LzcxYTItNGJjOS05M2NkLTYxNGJlYzg2YTI4Zg.xml,true,KÃ¸benhavn S,2300.0,"1, 1. tv",DalfÃ¸ret,"4032 STAVANGER, Norge",GLASSBEGERVEIEN 42,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-22,2019-06-22,,34726825.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BÃ¸rge Richard Kolstad,Eva Carlsen,WELL HOLDING A/S,BÃ¸rge Richard Kolstad,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,false,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:27572353,indberetninger-20180424,2.5949402000000004,34726825.0,AWuEnTMkjptzAuyFit_J,2019-06-23T13:53:51.034Z,2019-06-23T13:53:42.532Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-82-PS,2019-06-23T13:53:42.715Z,13731686.0,13850000.0,11822836.0,134930.0,13731686.0,13596756.0,1908850.0,1908850.0,1908850.0,0.0,0.0,1449026.0,-13715070.0,0.0,13596756.0,12147730.0,11822836.0,11822836.0,
