entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
25285786,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,-14706.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",215446.0,2019-02-20,2000-03-21,2019-02-28,308448.0,Statsautoriseret revisor,-700000.0,3581047.0,4772769.0,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,2657.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,15.0,7617.0,4960.0,Middelfart,841642.0,2017-01-01,2017-12-31,690136.0,890876.0,883274.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,48335.0,200740.0,2691070.0,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,700000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,-9864.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,5085090.0,383641.0,125000.0,52958.0,3312400.0,558207.0,664637.0,1695268.0,5085090.0,1636422.0,664637.0,2253475.0,2253475.0,700000.0,136268.0,136268.0,2487400.0,1636422.0,1783337.0,702657.0,215446.0,747206.0,1027722.0,,,,,,,,
25285786,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,2487399.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2018-01-01,2018-01-01,c444,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,843604.0,2538875.0,,,,,,
25285786,2018-01-01,2018-01-01,c456,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-20,2000-03-21,2019-02-28,,Statsautoriseret revisor,-700000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,,,,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,1825198.0,2383405.0,,,,,,
25285786,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2UwLzdhLzAyL2ZhYTMtNGVhMi04ZTdmLTg4NTc1ZDM5MTljZQ.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzM1L2IyLzVjLzVmMDktNDQzNS1iZjJlLTVmMWZkZDZiZDA2MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Det Rullende VÃ¦rksted ApS,19391.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",307561.0,2019-02-20,2000-03-21,2019-02-28,352260.0,Statsautoriseret revisor,-700000.0,3367738.0,5175810.0,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,11517.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,11517.0,0.0,Middelfart,638912.0,2017-01-01,2017-12-31,1140377.0,1467329.0,1455812.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-02-20,Vejle,50666.0,326952.0,2678160.0,urn:ofk:oid:26802085,indberetninger-20180424,2.5097342,25285786.0,AWlrmLOVRYGX6_YTFvWg,2019-03-11T07:13:00.600Z,2019-03-11T07:12:42.767Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-30-WE,2019-03-11T07:12:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,,
