entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
25285786,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",8583.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",293568.0,2018-02-28,2000-03-21,2018-03-20,310347.0,Statsautoriseret revisor,-1000000.0,3368402.0,5000029.0,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,28360.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,126.0,39808.0,11448.0,Middelfart,642050.0,2016-01-01,2016-12-31,1058811.0,1360962.0,1321280.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,50381.0,302151.0,2675971.0,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,1000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,58811.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,5461272.0,65547.0,125000.0,52039.0,3622264.0,803187.0,709048.0,1758736.0,5461272.0,1688034.0,709048.0,2561923.0,624350.0,2561923.0,1000000.0,150974.0,150974.0,2497264.0,1688034.0,2124754.0,522055.0,293568.0,770116.0,1550660.0,,,,,,
25285786,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,2497264.0,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
25285786,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,780133.0,2538872.0,,,,
25285786,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-28,2000-03-21,2018-03-20,,Statsautoriseret revisor,-1000000.0,,,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Middelfart,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,,,,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,1580218.0,2383405.0,,,,
25285786,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2M0LzlkLzgzLzQ3MWEtNDJlMy04NGNhLTdjYTc4OTk4MmZiYg.pdf,http://regnskaber.virk.dk/68758252/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2EzL2VkL2RlLzZjNDMtNGEwMy05NjRjLTZiODExZWFiZWQ4OQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,5500 Middelfart,VÃ¦rkstedsvej 18,DK-7100 Vejle,"Roms Hule 4, 1. sal",-14706.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",215446.0,2018-02-28,2000-03-21,2018-03-20,308448.0,Statsautoriseret revisor,-1000000.0,3581047.0,4772769.0,20222670.0,25285786.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Det Rullende VÃ¦rksted ApS.,Ãrsrapport,2657.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lise Wosniak,Stefan Wosniak,Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,15.0,7617.0,4960.0,Middelfart,841642.0,2016-01-01,2016-12-31,690136.0,890876.0,883274.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,true,2018-02-28,Vejle,48335.0,200740.0,2691070.0,urn:ofk:oid:25206334,indberetninger-20180424,2.5097342,25285786.0,,2018-04-04T08:55:18.723Z,2018-03-20T13:35:08.151Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-19-JA,2018-03-20T13:35:08.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Det Rullende VÃ¦rksted ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
