entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
31424747,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",-6468.0,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,9450.0,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,134272.0,Ãrsrapport,5230.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,5230.0,8323.0,8323.0,Odense,2015-10-01,2016-09-30,134383.0,127915.0,124822.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,-6468.0,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31424747,2015-10-01,2016-09-30,c350,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31424747,2015-10-01,2016-09-30,c358,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,134272.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31424747,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,111.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31424747,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,1708344.0,57392.0,125000.0,11427.0,1185568.0,1708344.0,522776.0,1559430.0,1559339.0,1559430.0,91.0,225174.0,0.0,1059339.0,1229.0,522776.0,242074.0,91522.0,0.0,55528.0,80095.0,,,,,,
31424747,2016-10-01,2016-10-01,c401,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
31424747,2016-10-01,2016-10-01,c410,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,1059339.0,,,,,,,,,,,,,,,,,,,,,,
31424747,2016-10-01,2016-10-01,c428,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,1229.0,,,,,,,,,,,,,,,,,,,,,,
31424747,2016-10-01,2016-10-01,c432,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
31424747,2016-10-01,2016-10-01,c736,,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2MyLzUzL2U2LzRjMDktNDkyMy05Mjc2LTZhN2RiNWM1M2I0ZA.pdf,http://regnskaber.virk.dk/74742413/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2Q2LzBhL2VkLzAwY2QtNGE3Yi1hM2ZiLTA1M2VjNmJjNzg4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,TagtÃ¦kkervej 3A,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Magnus Truelsen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-07,2008-04-28,2018-02-06,Statsautoriseret revisor,,20222670.0,31424747.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Magnus Truelsen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Poul SÃ¸rensen,Poul SÃ¸rensen,Magnus Truelsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2017-12-07,Odense,,urn:ofk:oid:25031219,indberetninger-20180424,2.5118406,31424747.0,,2018-04-03T19:04:13.765Z,2018-02-07T09:05:42.771Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-UQ,2018-02-07T09:05:42.923Z,,,,,,,,,,,,,,,,,,,,,,925067.0,500000.0,,,,
