entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,EquityLoan,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherDebtRaisedByIssuanceOfBonds,OtherShorttermReceivables,PayablesToAssociates,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,TradePayables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
36698438,2017-01-01,2017-12-31,ctx62,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,-159850000.0,2019-05-31,2019-05-31,Statsautoriseret revisor,9583000.0,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,-460000.0,-11720000.0,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,-2137000.0,-2137000.0,9583000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,169893000.0,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2017-01-01,2017-12-31,ctx67,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,-2137000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2017-01-01,2017-12-31,ctx69,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,-2137000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2017-12-31,2017-12-31,ctx65,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,77844000.0,28085000.0,500000.0,28595000.0,33000.0,-14920000.0,0.0,49249000.0,77844000.0,92764000.0,2047000.0,387000.0,87399000.0,-15420000.0,92764000.0,510000.0,90000.0,3318000.0,49249000.0,
36698438,2018-01-01,2018-12-31,ctx56,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,-13715693.0,2019-05-31,2019-05-31,Statsautoriseret revisor,-8785993.0,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,-3200800.0,-4432770.0,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,-13218763.0,-13218763.0,-8785993.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,8130500.0,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2018-01-01,2018-12-31,ctx57,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2018-01-01,2018-12-31,ctx58,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2018-01-01,2018-12-31,ctx59,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,
36698438,2018-01-01,2018-12-31,ctx60,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,SÃ¸ren Vendelbo Jacobsen
36698438,2018-01-01,2018-12-31,ctx61,,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzLzgwL2VhL2YyL2U1LzQ0ZTktNGZmMS05MjdkLTQzYTM4YjcxZmI4MA.pdf,http://regnskaber.virk.dk/83489663/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzIxL2YzL2M4L2IxYWMtNGUyNC05MzFkLTRhN2VhNzhjODU2Yg.xml,2900 Hellerup,Tuborg Boulevard 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,,2019-05-31,2019-05-31,Statsautoriseret revisor,,33771231.0,36698438.0,33883889.0,mne33687,Ãrsrapport,Claus Chistensen,Peter Teisen,Lars Frederiksen,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,EJENDOMSSELSKABET VODROFFSVEJ 26 P/S,XBRL Takeoff ApS,,,"Hellerup, den 31. maj 2019",2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-06-14,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27554916,indberetninger-20180424,2.5122888,36698438.0,AWt0qCOpjptzAuyFiomE,2019-06-20T11:31:48.850Z,2019-06-20T11:31:43.894Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-98-QX,2019-06-20T11:31:44.196Z,,,,,,,,,,,,,,,,,,,,Martin Rauhe Pedersen
