entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
29801932,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,192000.0,298863.0,230544.0,29801932.0,97.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,15993.0,276215.0,2013-01-01,2013-12-31,298863.0,298863.0,38544.0,2014-12-31,2014-01-01,0.0,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,98400.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,200463.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,1348815.0,125000.0,1333765.0,1098227.0,1348815.0,250588.0,207191.0,15050.0,207191.0,15050.0,15050.0,1318741.0,43397.0,15000.0,98400.0,874827.0,1318741.0,43397.0,15024.0,24.0
29801932,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,60000.0,142691.0,133061.0,29801932.0,194.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,12223.0,81659.0,2013-01-01,2013-12-31,142691.0,142691.0,73061.0,2014-12-31,2014-01-01,0.0,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,99800.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
29801932,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8vcGRmcy8yOTgwMTkzMjtBcFMzOTE3NzU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23910892/Y3ZyLmRrOi8veGJybHMvWC1DRUIwQzQ1NC0yMDE1MDEwOV8xMjA1NTBfODk4.xml,SÃ¦by,9300.0,Vestergade,SÃ¦by,9300.0,16.0,GasvÃ¦rksvej,9300 SÃ¦by,GasvÃ¦rksvej 16,Regnskabsklasse B,2015-01-02,,,,29801932.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Borup,Christian Borup,Nordjyske Bank,FYSMÃGLER BORUP ApS,Christian Borup,,,2013-01-01,2013-12-31,42891.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:18109893,indberetninger-20180424,2.512188,29801932.0,,2018-03-30T08:03:53.245Z,2015-01-09T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-35.802,2015-01-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
