entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,DisclosureOfOwnership,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26982839,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,17093.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,17093.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,0.0,2228.0,-2228.0,0.0,562.0,23447.0,20657.0,-2228.0,3564.0,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,0.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,0.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2017-12-31,2017-12-31,c12,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,480995.0,35190.0,125000.0,480995.0,468456.0,480995.0,12539.0,0.0,0.0,0.0,121905.0,0.0,343456.0,121905.0,12539.0,0.0,7320.0,323900.0,323900.0,3219.0,0.0,2000.0,,
26982839,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,2895258.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,0.0,3279.0,-3279.0,3011824.0,146133.0,0.0,2862412.0,-3279.0,-32846.0,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - BARRETT APS
26982839,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26982839,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - BARRETT APS
26982839,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzI0LzIxLzQ2LzliZTUtNGRjMy1iMzA1LTliZmQ0NjEwNzQ3OA.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFmLzA5LzA0LzJiMzQtNDUxOC1iMTg3LTllZGQ5ZmQ2OTFhZA.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzA4LzE0L2U5L2Y5NmUtNDNhNS1hMjhlLWJmNjhkNmRiMzhjOQ.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,67.0,Horsbred,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-01-17,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, Horsbred 67, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",26982839.0,mne16913,1014874468.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Jan Nyboe,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,VallensbÃ¦k,2017-01-01,2017-12-31,105800.0,0.0,2018-12-31,2018-01-01,false,false,2019-01-16,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",29253833.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579956,indberetninger-20180424,2.5949402000000004,26982839.0,AWhhHxPpet7j816Dxzrn,2019-01-18T13:21:47.002Z,2019-01-18T13:20:52.293Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-82-ER,2019-01-18T13:20:52.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
