entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,DisclosureOfOwnership,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26982839,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",0.0,2000.0,-2000.0,26982839.0,1014874468.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,800.0,17250.0,VallensbÃ¦k,2015-01-01,2015-12-31,14450.0,14450.0,-2000.0,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",0.0,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,50000.0,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,-35550.0,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,592083.0,153933.0,125000.0,592083.0,540083.0,592083.0,52000.0,0.0,0.0,0.0,132500.0,28750.0,50000.0,415083.0,132500.0,52000.0,305650.0,276900.0,0.0,2000.0,,
26982839,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",0.0,2000.0,-2000.0,26982839.0,1014874468.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,23.0,99457.0,VallensbÃ¦k,2015-01-01,2015-12-31,84960.0,97434.0,-2000.0,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",12474.0,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - BARRETT APS
26982839,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,150000.0,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
26982839,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q0L2EzL2QyLzQ2MDMtNDYxNi1iMDU4LTE1YjQwZDNhZWM4Ng.xhtml,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI1LzUzL2I4L2FhYmQtNDhlMy1iZTgyLTc1YjRiNWFmNDA3Ng.pdf,http://regnskaber.virk.dk/93828962/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzU5LzQxL2ZjLzZhYzktNGY1Yy1iNmI0LTg1YmYwMzMzNDU1Mg.xml,true,Danmark,DK,Hvidovre,2650.0,1.0,Kanalholmen,VallensbÃ¦k,2625.0,27.0,LÃ¸kketoften,2650 Hvidovre,Kanalholmen 1,Til kapitalejerne i Vas Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-04,2017-04-12,"registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Jan Nyboe, LÃ¸kketoften 27, 2625 VallensbÃ¦k, ejer hele anpartskapitalen.</p>",,,,26982839.0,1014874468.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,SÃ¸ren Andersen,Jan Nyboe,VAS HOLDING ApS,HR Revision - Barrett ApS,,,VallensbÃ¦k,2015-01-01,2015-12-31,23680.0,,,2016-12-31,2016-01-01,false,false,2017-04-04,Hvidovre,"Ledelsen anser betingelserne for fravalg af revision for opfyldt for indevÃ¦rende og nÃ¦ste Ã¥r, og derfor er det besluttet at fravÃ¦lge revision for det nÃ¦ste regnskabsÃ¥r.",,43737677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23751362,indberetninger-20180424,2.5949414,26982839.0,,2018-03-27T15:29:28.438Z,2017-04-24T08:54:06.516Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-73-DZ,2017-04-24T08:54:07.047Z,,,,,,,,,,,,,,,,,,,,,,
