entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31374707,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,25789.0,statsautoriseret revisor,98768.0,31374707.0,mne44064,1002904069.0,420180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,32100.0,2017-01-01,2017-12-31,447830.0,461059.0,72979.0,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,13229.0,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,-79820.0,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,421850.0,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,2732157.0,337980.0,125000.0,570465.0,0.0,39000.0,1576032.0,1136649.0,2732157.0,1105063.0,924000.0,1025043.0,1025043.0,963000.0,2161692.0,0.0,24422.0,1136649.0,105800.0,51062.0,51062.0,408594.0,936638.0,0.0,0.0,142063.0,0.0,232485.0,76185.0,108400.0,120800.0,9241.0,35500.0,,
31374707,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,25789.0,statsautoriseret revisor,108770.0,31374707.0,mne44064,1002904069.0,469642.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,43286.0,2017-01-01,2017-12-31,497252.0,509337.0,82981.0,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,12085.0,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
31374707,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
31374707,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31374707,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA3L2RhLzI2L2RiYTQtNDMzMi04OGM0LTdlOWUwYzcxNGYxYg.xhtml,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzg0LzMyLzcwL2I3YTEtNDhmNC04YTI4LWEwZDQ0ZGI1MzQ0ZA.pdf,http://regnskaber.virk.dk/70747313/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzEzL2FlLzAyL2NjYzMtNDBkNC04MGRkLThjMmI5OWQzN2Q5NQ.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,LÃ¸sning,8723.0,6.0,Helge Nielsens Alle,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i Hedegaard Holding 2008 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-16,,statsautoriseret revisor,,31374707.0,mne44064,1002904069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Martin Hedegaard,HEDEGAARD HOLDING 2008 ApS,Rathmann & Mortensen Godkendt Revisionsanpartsselskab,,2017-01-01,2017-12-31,49642.0,,,2018-12-31,2018-01-01,false,2019-04-26,Hedensted,,76748723.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27156671,indberetninger-20180424,2.5949402000000004,31374707.0,AWrAPMT8RYGX6_YTHvai,2019-05-16T10:42:52.774Z,2019-05-16T10:42:48.716Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-YX,2019-05-16T10:42:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
