entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendIncomeRelatedToInvestments,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor
27432425,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,-1250.0,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,946115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,8227.0,20000.0,Silkeborg,2016-10-01,2017-09-30,956638.0,956638.0,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,0.0,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,,,,,,,,,,,,,,,,,,,,,,
27432425,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,105800.0,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,,,,,,,,,,,,,,,,,,,,,,
27432425,2016-10-01,2017-09-30,c185,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,946115.0,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,,,,,,,,,,,,,,,,,,,,,,
27432425,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,-95277.0,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,,,,,,,,,,,,,,,,,,,,,,
27432425,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,2244891.0,374402.0,125000.0,2008462.0,2244891.0,236429.0,1350489.0,1350489.0,1350489.0,105800.0,1325489.0,452173.0,236429.0,520000.0,520000.0,1000.0,,,,,,,,,
27432425,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
27432425,2017-10-01,2017-10-01,c235,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,1325489.0,,,,,,,,,,,,,,,,,,,,,
27432425,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,452173.0,,,,,,,,,,,,,,,,,,,,,
27432425,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,105800.0,,,,,,,,,,,,,,,,,,,,,
27432425,2017-10-01,2017-10-01,c567,,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2NmLzRmLzExL2U2N2EtNGM3YS04NWZlLWQwYTc0NzQyMGNjYQ.pdf,http://regnskaber.virk.dk/52423472/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM4L2E2L2M4LzM5NzYtNGU5My04ZjVlLTE3Y2M3NzVlNTVjOQ.xml,true,Silkeborg,8600.0,34.0,Papirfabrikken,Silkeborg,8600.0,25.0,Vestergade,8600 Silkeborg,Poul Larsens Vej 7,DK-8600 Silkeborg,Papirfabrikken 34,Til kapitalejeren i J. Dalgas Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-08,2003-11-12,2019-01-11,-100000.0,-105800.0,,27432425.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for J. Dalgas Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Dalgas,Jan Dalgas,Sparekassen Kronjylland,J. Dalgas Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-10-01,2017-09-30,,,1342006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-09-30,2017-10-01,true,2019-01-08,Silkeborg,,+45 86 82 88 94,urn:ofk:oid:26563940,indberetninger-20180424,2.511662,27432425.0,AWhQXryNet7j816DxuXI,2019-01-15T07:17:18.355Z,2019-01-15T07:16:47.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-23-CU,2019-01-15T07:16:47.848Z,,,,,,,,,,,,,,,,,1325489.0,25000.0,,,,,,,
