entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35652469,2014-10-01,2014-10-01,c720,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,6700.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2014-10-01,2014-10-01,c741,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,26087.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2014-10-01,2015-09-30,c123,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,38724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2014-10-01,2015-09-30,c3,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,38724.0,5899.0,56702.0,0.0,129.0,411.0,51085.0,50803.0,48.0,12361.0,5851.0,,,,,,,,,,,,,,,,,,
35652469,2014-10-01,2015-09-30,c742,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,38724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2015-09-30,2015-09-30,c4,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,71511.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,97571.0,33171.0,6700.0,97571.0,0.0,50750.0,97571.0,26060.0,1896.0,0.0,50750.0,64811.0,26060.0,13650.0,2266.0,20838.0,3326.0,11384.0
35652469,2015-09-30,2015-09-30,c722,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,6700.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2015-09-30,2015-09-30,c743,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,64811.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2015-10-01,2015-10-01,c181,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,6700.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652469,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmLzNiLzM3L2QxNDMtNDgzNS05MDhkLTE1NDJkOGViMjY1Zg.pdf,http://regnskaber.virk.dk/96425653/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2MzLzFjLzJiLzg4ZWEtNDM0MS05ZmU3LTQ5Yzc2MDk2YzgwNA.xml,Danmark,Fredericia,7000.0,60.0,Roskilde,4000.0,"15, 2. th",Toftegade,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-15,2016-12-15,2016-12-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",fredericia@brandtrevision.dk,64811.0,25492145.0,35652469.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Third Wave Nutrition ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,SÃ¸ren Wolff,SÃ¸ren Wolff,"BRANDT, Statsautoriseret Revisionspartnerselskab",Third Wave Nutrition ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-15,Fredericia,76344005.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23391183,indberetninger-20180424,2.5097342,35652469.0,,2018-03-27T11:23:05.580Z,2017-01-13T13:32:44.619Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-80-RE,2017-01-13T13:32:44.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
