entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27691056,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691056,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,-264664.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691056,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,414664.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,-10625.0,0.0,401721.0,1739.0,56.0,25739.0,418518.0,-10625.0,3854.0,,,,,,,,,,,,,,,,,,,,,,
27691056,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,-100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691056,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,3527602.0,134666.0,125000.0,2532645.0,0.0,3439842.0,3527602.0,87760.0,994957.0,854607.0,994957.0,140350.0,774080.0,87760.0,100000.0,3214842.0,774080.0,87760.0,1623899.0,1523608.0,100291.0,
27691056,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,-480331.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,-11250.0,83997.0,-405639.0,636.0,983.0,75.0,-501158.0,-11250.0,-20827.0,,,,,,,,,,,,,,,,,,,,,,
27691056,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691056,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,580331.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691056,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Jens Hansen
27691056,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzgwL2NlL2E1LzE4MzgtNGJkZC1hYmZkLTE0Yjg2ZTllNzQ4Ng.pdf,http://regnskaber.virk.dk/65019672/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2I4L2I4L2YyLzllM2MtNDNlZi05NjdiLWRmODdhMGEwZWY2MQ.xml,true,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Steeltec Nordica ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,2004-04-06,2017-04-27,6615 2561,10092159.0,27691056.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Steeltec Nordica ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Jens Hansen,Revisionsfirmaet Leif Vesterlund,Ret&RÃ¥d Fyn A/S,Steeltec Nordica ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Bellinge,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-07,Bellinge,6615 2548,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23776466,indberetninger-20180424,2.5124266,27691056.0,,2018-03-27T17:22:11.551Z,2017-04-28T07:38:43.187Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-04-NH,2017-04-28T07:38:43.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
