entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,ShorttermTaxReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables
24202607,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,19000.0,pilegaarden@live.dk,750782.0,58559.0,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,29927.0,39559.0,39559.0,2017-06-30,2016-07-01,809341.0,false,false,7396.0,98685.0,9632.0,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
24202607,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,29927.0,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
24202607,2016-06-30,2016-06-30,c6,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,1233578.0,799668.0,125000.0,1214734.0,560029.0,1233578.0,685863.0,18844.0,666353.0,356008.0,18844.0,18844.0,-12314.0,-12314.0,435029.0,685863.0,415066.0,59058.0,12114.0
24202607,2016-07-01,2016-07-01,c7,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,125000.0,,,,,,,,,,,,,,
24202607,2016-07-01,2016-07-01,c8,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,435029.0,,,,,,,,,,,,,,
24202607,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,560029.0,,,,,,,,,,,,,,
24202607,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,18844.0,pilegaarden@live.dk,1489463.0,-430081.0,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,-350210.0,-448925.0,-448925.0,2017-06-30,2016-07-01,1059382.0,false,false,7396.0,98685.0,-98715.0,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
24202607,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
24202607,2016-07-01,2017-06-30,c10,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,-350210.0,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
24202607,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRmLzg1LzI0L2IwNzktNDM2ZS04ZDI5LTJmZmRmMjE2MjlkNw.xhtml,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2MzLzJlLzI3LzAwYTItNGIxNi04MjYwLWU5MDNjMzBmNGJiMQ.pdf,http://regnskaber.virk.dk/70620242/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2IyLzcyL2EyL2VmM2ItNGE4My1iYmU4LWE1OGVmNWQ2OGJiNg.xml,true,Danmark,DK,5000 Odense,Odense NÃ,5240.0,14.0,PilegÃ¥rden,5240 Odense NÃ,PilegÃ¥rden 14,Regnskabsklasse B,2017-12-03,2017-12-03,,pilegaarden@live.dk,,,24202607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Madsen,Per Boe Madsen,Danske Bank,PILEGÃRDEN ODENSE ApS,Per Madsen,odense,2015-07-01,2016-06-30,-350210.0,,,2017-06-30,2016-07-01,,false,false,7396.0,98685.0,,28191536.0,false,false,Ingen bistand,urn:ofk:oid:24780556,indberetninger-20180424,2.59262,24202607.0,,2018-03-27T23:52:50.706Z,2017-12-03T17:31:45.469Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-75-VD,2017-12-03T17:31:45.629Z,,,,,,,,,,,,,,,,,,,
