entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
32060706,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,151399.0,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,194521.0,155667.0,Vordingborg,2016-01-01,2016-12-31,124529.0,112545.0,2017-12-31,2017-01-01,true,false,-11984.0,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
32060706,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,124529.0,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
32060706,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,12000.0,16.0,125000.0,12000.0,-2533192.0,12000.0,2545192.0,-2658192.0,2545192.0,2535192.0,11984.0,11984.0,10000.0
32060706,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,125000.0,,,,,,,,
32060706,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,-2658192.0,,,,,,,,
32060706,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,-2533192.0,,,,,,,,
32060706,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,2533209.0,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,0.0,0.0,Vordingborg,2016-01-01,2016-12-31,2625072.0,2533209.0,2017-12-31,2017-01-01,true,false,-91863.0,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
32060706,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
32060706,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,2625072.0,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
32060706,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhjLzczL2Y1Lzk3MjMtNDA3NS04OTRlLWM1MGJkODU2N2MxZQ.xhtml,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzU3L2YxLzkzL2U1NGUtNDRhNi05MTNhLTBmYjM5MzFiOTljOA.pdf,http://regnskaber.virk.dk/60706023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I2LzEwLzUyLzhmMmYtNGY2My1hZDQ4LTkwY2UwNTc4ZjU2MQ.xml,true,Vordingborg,4760.0,4C,RÃ¥dhustorvet,4760 Vordingborg,Plantagevej 6,Regnskabsklasse B,2018-05-22,2018-05-31,,32060706.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Gurskov Eskildsen,Michael Gurskov Eskildsen,Jyske Bank,Invest af 11.02.2012 ApS,Michael Gurskov Eskildsen,,,Vordingborg,2016-01-01,2016-12-31,2625072.0,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25768882,indberetninger-20180424,2.59278,32060706.0,AWPjhHUP0wkEsASktkoS,2018-06-09T07:48:56.768Z,2018-06-09T07:48:16.650Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-NS,2018-06-09T07:48:16.835Z,,,,,,,,,,,,,
