entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Dividend,ExtraordinaryDividendPaid,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
27320724,2013-01-01,2013-01-01,c251,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,-879586.0,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,1517592.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-01-01,c476,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-01-01,c494,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,2221459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-01-01,c497,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c109,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,-183602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c2024,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,,96600.0,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c252,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,,,,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,11398.0,,,,-7031.0,1128.0,133.0,20884.0,133.0,14848.0,-7031.0,3450.0,,,,,,,,,,,,,,,,,,,,,,,,
27320724,2013-01-01,2013-12-31,c405,,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2UyLzJlLzY2L2QyN2YtNDBkNC1hZWNhLTRlMDI2NTU3MDJlZQ.pdf,http://regnskaber.virk.dk/42702372/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2YzLzhjL2RhLzViZTItNDRhYi1iMWI2LTVlMzEwMWZkNmZlMA.xml,,Svendborg,5700.0,12.0,MÃ¥roddevej,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-04-30,2015-04-30,2003-08-07,2015-05-19,Andre eksterne omkostninger omfatter omkostninger administration.,27320724.0,26063655.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for Holdingselskabet af 22.10.55 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Tranberg Jensen,Per Holm Andersson,Holdingselskabet af 22.10.55 ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",Svendborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg Kommune,2014-12-31,2014-01-01,2015-04-30,Svendborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5299165,indberetninger-20180424,2.5124327999999996,27320724.0,,2018-03-30T16:02:54.811Z,2015-05-26T09:04:50.559Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-FL,2015-05-26T09:04:50.848Z,,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
