entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CostExceedsIncomeForTheFinancialYearLongtermReceivables,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
25511964,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,-221028.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,226818.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,186217.0,-13278.0,221028.0,213019.0,0.0,228446.0,6107.0,1628.0,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,100010.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2017-09-30,2017-09-30,ID_6,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,8487053.0,1168.0,200000.0,51729.0,1855585.0,7937520.0,8487053.0,549534.0,6631468.0,6579739.0,50357.0,50357.0,6631468.0,105800.0,969161.0,6662559.0,499177.0,304766.0,183161.0,1854417.0,1831337.0,0.0,23080.0,11250.0,
25511964,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,161335.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,10226.0,-13398.0,142313.0,57631.0,1625.0,167165.0,7531.0,5830.0,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2017-10-01,2018-09-30,ID_11,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,-4007947.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2017-10-01,2018-09-30,ID_13,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,4096612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511964,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzBkLzkyLzI5LzYzZjAtNGE1Ny1iMjIyLTdjMDM3Y2MwOGQ5MQ.pdf,http://regnskaber.virk.dk/46911552/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVmLzE3LzI0L2ExYWQtNDQwZi1iYzFhLWEwYWQ4OTkyMTZiOA.xml,true,"BrÃ¸ndby, 2605",Park AllÃ© 350A 2.,Til kapitalejerne i Investeringsselskabet HJ ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-01-10,2019-01-10,2000-06-30,2019-01-21,29198535.0,25511964.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investeringsselskabet HJ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Rasmussen,Henrik JÃ¸rgensen,CR Statsautoriseret Revisionsaktieselskab,Jyske Bank,Investeringsselskabet HJ ApS,CR Statsautoriseret Revisionsaktieselskab,Kastrup,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2018-09-30,2017-10-01,false,2019-01-10,BrÃ¸ndby,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26630176,indberetninger-20180424,2.5118417999999996,25511964.0,AWio4yz0et7j816D36ve,2019-02-01T11:48:35.568Z,2019-02-01T11:48:06.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-46-TG,2019-02-01T11:48:06.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
