entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
69953417,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,10476.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",258698.0,2019-03-13,1982-12-01,2019-04-08,160675.0,210240.0,Statsautoriseret revisor,346699.0,-900000.0,2336810.0,3789612.0,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,43346.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,60430.0,554.0,17084.0,14035.0,Assens,25463.0,2017-01-01,2017-12-31,949042.0,1218216.0,1278092.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,29510.0,269174.0,2281837.0,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69953417,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,49042.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69953417,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69953417,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,5320059.0,549438.0,25000.0,500000.0,17024.0,1949043.0,511015.0,3354395.0,5320059.0,3371016.0,66000.0,3354395.0,577015.0,66000.0,511015.0,900000.0,549043.0,3371016.0,2078128.0,839211.0,45902.0,175767.0,751285.0,,,,,
69953417,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,
69953417,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,549043.0,,,,,,,,,,,,,,,,,,,,,,
69953417,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,
69953417,2018-01-01,2018-01-01,c506,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,1278289.0,1789304.0,,,
69953417,2018-01-01,2018-01-01,c565,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-13,1982-12-01,2019-04-08,,210240.0,Statsautoriseret revisor,346699.0,-900000.0,,,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Assens,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,,,,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,66000.0,,
69953417,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg3LzY2LzNmLzEwZTMtNGIzNC05ZGY5LTY1OTNhYjJiMzI2Mg.pdf,http://regnskaber.virk.dk/71435996/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzFiLzhmLzhlL2I0MzYtNDRlMS04ODI3LTJkNDRkYWUzMWU1YQ.xml,true,87820.0,Vejle,7100.0,"4, 1. sal",Roms Hule,5610 Assens,NÃ¸rre Alle 56,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Assens Bil Center ApS,-3806.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",228272.0,2019-03-13,1982-12-01,2019-04-08,210240.0,210240.0,Statsautoriseret revisor,346699.0,-900000.0,2464725.0,3783256.0,20222670.0,69953417.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Assens Bil Center ApS.,346699.0,Ãrsrapport,53509.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Lars Hindsgaul Madsen,Lars Storm Hindsgaul Madsen,Assens Bil Center ApS,BDO Statsautoriseret revisionsaktieselskab,68778.0,470.0,15269.0,25679.0,Assens,23819.0,2017-01-01,2017-12-31,789838.0,1014304.0,1082612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-13,Vejle,34476.0,224466.0,2406430.0,urn:ofk:oid:26963860,indberetninger-20180424,2.5118417999999996,69953417.0,AWoCUPGmRYGX6_YTGvbu,2019-04-09T13:37:17.726Z,2019-04-09T13:36:59.915Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-90-SG,2019-04-09T13:37:00.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
