entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard
27241948,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,4861.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",188078.0,2018-03-05,2003-07-03,2018-03-06,1230952.0,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,353920.0,353920.0,Aarhus,2016-01-01,2016-12-31,684093.0,877032.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,192939.0,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,684093.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,22709924.0,1000000.0,7962.0,1642536.0,22700000.0,22709924.0,17925317.0,12090242.0,11690242.0,400000.0,22700000.0,182418.0,22700000.0,3142071.0,3142071.0,642536.0,4978136.0,5835075.0,311770.0,9924.0,0.0,1962.0,15000.0,,,,,,,,,
27241948,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,642536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2017-01-01,2017-01-01,c447,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,14109800.0,8590200.0,,,,,,,
27241948,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,4941.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",191158.0,2018-03-05,2003-07-03,2018-03-06,1281249.0,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,390720.0,390720.0,Aarhus,2016-01-01,2016-12-31,694430.0,890529.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,196099.0,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,
27241948,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,694430.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,694430.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzcwLzZhLzUxL2MzOWMtNDk1Zi1hMDFiLTJiYWFhMTVlOWY0MQ.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzY5Lzc5Lzg5LzgwLzBkZDAtNGUwYS1hOTI3LTBkM2MyZjE2NTJmZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DA 48 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-05,2003-07-03,2018-03-06,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DA 48 ApS.,Ãrsrapport,10294589.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-03-05,Aarhus,,Formand,urn:ofk:oid:25194595,indberetninger-20180424,2.5117166,27241948.0,,2018-04-04T08:01:17.808Z,2018-03-16T14:40:57.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-95-PB,2018-03-16T14:40:57.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,Statsautoriseret revisor,20222670.0,mne35625,Morten Trap Olesen,
