entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendPaid,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard
27241948,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,819187.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",215707.0,2017-01-30,2003-07-03,2017-02-10,-4395634.0,3700000.0,1211178.0,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,15324.0,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,-271323.0,255999.0,Aarhus,2015-01-01,2015-12-31,3604961.0,4639855.0,4911178.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,-1034894.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2015-01-01,2015-12-31,c178,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,4395634.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,-790673.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,22707767.0,1000000.0,7767.0,5354076.0,22700000.0,22707767.0,14216481.0,12392304.0,11992304.0,400000.0,22700000.0,15000.0,22700000.0,4395634.0,3137210.0,3137210.0,-41558.0,1283027.0,1824177.0,310443.0,0.0,7767.0,215707.0,0.0,,,,,,,,
27241948,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2016-01-01,2016-01-01,c258,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,4395634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241948,2016-01-01,2016-01-01,c445,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,14109800.0,8590200.0,,,,,,
27241948,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,4861.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",188078.0,2017-01-30,2003-07-03,2017-02-10,-4395634.0,0.0,1230952.0,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,0.0,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,-353920.0,353920.0,Aarhus,2015-01-01,2015-12-31,684093.0,877032.0,1230952.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,-192939.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
27241948,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzViLzNkLzJmL2JiNTgtNDRmZS1iODA0LTJhMTc3MjRmZDkyYw.pdf,http://regnskaber.virk.dk/84914272/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzEwLzdkLzNjLzEyZTctNDk4MS05ZjNjLWEwNzU5ZDAzNzFmMg.xml,false,Aarhus C,8000.0,29.0,Kystvejen,Ãrhus C,8000.0,4.0,Ãstergade,8000 Ãrhus C,c/o Clearwater International K/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i DA 48 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2003-07-03,2017-02-10,-4395634.0,,,27241948.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DA 48 ApS.,Ãrsrapport,,10977573.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren NÃ¸rbjerg,SÃ¸ren NÃ¸rbjerg,Jyske Bank A/S,DA 48 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,false,2017-01-30,Aarhus,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23487150,indberetninger-20180424,2.5097342,27241948.0,,2018-03-27T15:58:18.097Z,2017-02-15T14:54:57.534Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-64-NH,2017-02-15T14:54:57.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
