entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard
35404155,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,49428.0,39340.0,Statsautoriseret revisor,-82813.0,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,20849.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,21888.0,1039.0,Viborg,2015-10-01,2016-09-30,-154129.0,-154129.0,-132241.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,0.0,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35404155,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,-154129.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35404155,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,421487.0,14534.0,48443.0,100000.0,8059.0,-130272.0,145951.0,48443.0,194597.0,421487.0,551759.0,194597.0,194394.0,9903.0,145951.0,0.0,-230272.0,551759.0,0.0,458658.0,17962.0,93101.0,0.0,,,,,,,,
35404155,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
35404155,2016-10-01,2016-10-01,c246,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
35404155,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,-230272.0,,,,,,,,,,,,,,,,,,,,,,,,,
35404155,2016-10-01,2016-10-01,c324,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,11227.0,59670.0,,,,,,
35404155,2016-10-01,2016-10-01,c456,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,50751.0,196702.0,,,,
35404155,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,55369.0,39340.0,Statsautoriseret revisor,-135189.0,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,16213.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,24853.0,8640.0,Viborg,2015-10-01,2016-09-30,-215411.0,-215411.0,-190558.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,0.0,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,
35404155,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg2L2ZlL2RhLzNhMmYtNGFmMS04NzcyLWZiNzI0ZDY2MzQzYw.pdf,http://regnskaber.virk.dk/55140453/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2RkL2U3L2Y1L2Y5ZDYtNDNmMy05MDcyLWM1YzAwYzFiOGUwMA.xml,true,27300.0,Viborg,8800.0,"11, 1. sal",Tingvej,Skals,8832.0,18.0,Hovedgaden,8832 Skals,Ãbrinken 11,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Nabolink ApS,16029.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-01-22,2013-07-12,2018-02-06,,39340.0,Statsautoriseret revisor,,20222670.0,35404155.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Nabolink ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Jan Laursen,Den Jyske Sparekasse,Nabolink ApS,BDO Statsautoriseret revisionsaktieselskab,,,Viborg,2015-10-01,2016-09-30,-215411.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-09-30,2016-10-01,true,2018-01-22,Viborg,,86694526.0,urn:ofk:oid:25031094,indberetninger-20180424,2.5124211,35404155.0,,2018-04-03T19:03:36.823Z,2018-02-07T08:48:47.428Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-12-PN,2018-02-07T08:48:47.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
