entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
20709030,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,46755.0,Registreret revisor,21105.0,75770073.0,297716.0,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",25168.0,Nr. Snede,2015-07-01,2016-06-30,158878.0,204688.0,229856.0,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,45810.0,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709030,2015-07-01,2016-06-30,c8,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,158878.0,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709030,2016-06-30,2016-06-30,c10,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,824493.0,160379.0,525000.0,519248.0,63235.0,33188.0,239281.0,305245.0,5000.0,824493.0,535212.0,305245.0,50000.0,82158.0,374.0,305245.0,50000.0,5000.0,-285719.0,535212.0,322239.0,353869.0,130815.0,257072.0,,,
20709030,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,525000.0,,,,,,,,,,,,,,,,,,,,
20709030,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,-285719.0,,,,,,,,,,,,,,,,,,,,
20709030,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,239281.0,,,,,,,,,,,,,,,,,,,,
20709030,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,44166.0,Registreret revisor,26476.0,75770073.0,218461.0,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",16754.0,Nr. Snede,2015-07-01,2016-06-30,101583.0,131065.0,147819.0,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,29482.0,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709030,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,32676421.0,Leif Mikkelsen & Partnere A/S,
20709030,2016-07-01,2017-06-30,c14,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709030,2016-07-01,2017-06-30,c15,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY2L2Y3LzhkLzgwZjgtNGM2NC1hMjA3LTc1Yzk5ZGRjZWIwMA.xhtml,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJmLzc0L2IzL2E3YzQtNGJiNy1hYjU2LWE5NDc2MjQ4OTliNA.pdf,http://regnskaber.virk.dk/03090702/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2JmL2IzL2IxLzRhN2ItNGVjYS04OWVlLWRmNDZkMTU5MjNkZQ.xml,true,Danmark,DK,Horsens,8700.0,36.0,HÃ¸egh Guldbergs Gade,NÃ¸rre Snede,8766.0,16.0,Ãrnevej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i NR. SNEDE VOGNMANDSFORRETNING A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-30,2017-11-30,,Registreret revisor,,75770073.0,,20709030.0,mne10948,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Frank Lynge Jensen,Henry Severinsen,Henry Severinsen,NR. SNEDE VOGNMANDSFORRETNING A/S,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Nr. Snede,2015-07-01,2016-06-30,101583.0,,,2017-06-30,2016-07-01,true,false,2017-11-30,Horsens,,75771877.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24799808,indberetninger-20180424,2.5955422,20709030.0,,2018-03-28T01:28:06.157Z,2017-12-06T13:57:16.912Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-29-ST,2017-12-06T13:57:17.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
