entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,DisclosureOfUncertaintiesRelatingToGoingConcern,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35822143,2014-03-26,2014-12-31,c3,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",-7000.0,35822143.0,1000856976.0,-34874.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,0.0,Hvidovre,2014-03-26,2014-12-31,-41874.0,-41874.0,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2014-03-26,2014-12-31,c5,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,0.0,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2014-03-26,2014-12-31,c7,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,-41874.0,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,15126.0,50000.0,8126.0,15126.0,7000.0,15126.0,15126.0,15126.0,0.0,-41874.0,7000.0,0.0,7000.0,,
35822143,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",-5500.0,35822143.0,1000856976.0,64617.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,0.0,Hvidovre,2014-03-26,2014-12-31,59117.0,59117.0,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,15083743.0,STATSAUT. REV. JAN VEGGE
35822143,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,29743.0,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,29374.0,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,,,,,,,,,,,,,,,
35822143,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdjLzJjLzQ2L2I0ODQtNGY0Yy05MDZhLThmYTM5NTJkZDUwMQ.xhtml,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzcwLzRiL2Q5LzM2YjItNDc5Mi04Zjg0LTc4OTgxMGIwNzFiNA.pdf,http://regnskaber.virk.dk/34122853/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2EyLzcyLzdhLzZjZmUtNGU4Ny04NmZlLTkyNWQ5ZWFiZjJmZQ.xml,true,Danmark,DK,Frederiksberg C,1864.0,27.0,Grundtvigsvej,Danmark,DK,KÃ¸benhavn K.,1092.0,2-12,Holmens Kanal,Hvidovre,2650.0,23.0,Strandbovej,2730  Herlev,Tofteledet 13B,Til den daglige ledelse i VVS SERVICE HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-25,2016-05-26,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Det er ledelsens opfattelse, at regnskabet for datterselskabet kan aflÃ¦gges med fortsat drift for Ã¸je. Dermed anses Ã¥rsrapporten for moderselskabet ligeledes at kunne aflÃ¦gges med fortsat drift for Ã¸je.</p>",,35822143.0,1000856976.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i Ã¥ret ikke vÃ¦ret ansat personale.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Vegge,Charlotte Dohn,Peter Rebien SchÃ¸nebeck Kristiansen,Danske Bank,VVS SERVICE HOLDING ApS,Charlotte Dohn,,Hvidovre,2014-03-26,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-25,Frederiksberg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22469202,indberetninger-20180424,2.5949402000000004,35822143.0,,2018-03-29T05:47:33.583Z,2016-05-27T13:09:25.589Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-73-RH,2016-05-27T13:09:25.828Z,79743.0,50000.0,67243.0,79743.0,12500.0,79743.0,79743.0,79743.0,29743.0,-12500.0,12500.0,6250.0,6250.0,,
