entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
82574328,2012-10-01,2012-10-01,c723,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,200000.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
82574328,2012-10-01,2012-10-01,c741,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-95942.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
82574328,2012-10-01,2013-09-30,c123,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,87208.0,,,,,,,,,,,,,,,,,,,,,
82574328,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,87208.0,-75.0,50000.0,23500.0,60783.0,87208.0,-75.0,,,,,,,,,,,,,,,
82574328,2012-10-01,2013-09-30,c742,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,87208.0,,,,,,,,,,,,,,,,,,,,,
82574328,2013-09-30,2013-09-30,c4,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,191266.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,481166.0,2738.0,200000.0,481166.0,481166.0,289900.0,289900.0,289900.0,474205.0,0.0,-8734.0,474205.0,0.0,4223.0,4223.0
82574328,2013-09-30,2013-09-30,c722,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,200000.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
82574328,2013-09-30,2013-09-30,c743,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-8734.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
82574328,2013-10-01,2013-10-01,c199,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-8734.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
82574328,2013-10-01,2013-10-01,c430,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8vcGRmcy84MjU3NDMyODtBcFMyMzcyNDsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/82347528/Y3ZyLmRrOi8veGJybHMvWC02NkQyOUNCRS0yMDE0MTIxNl8xNTEyMzNfODcz.xml,Lunderskov,6640.0,20.0,Storedamvej,"6000, Kolding","Jupitervej, 4",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-10-26,2014-10-26,1977-07-09,2014-12-14,Andre eksterne omkostninger omfatter omkostninger til administration.,200000.0,82574328.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Holgaard, Holt & Co. ApS Kolding.",Ãrsrapport,Jens Ravn,Peter Holgaard Ravn,"Holgaard, Holt & Co. ApS Kolding","Martinsen, Statsautoriseret Revisionspartnerselskab",Ferup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2014-10-26,Kolding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13022094,indberetninger-20180424,2.5097342,82574328.0,,2018-04-01T05:22:10.573Z,2014-12-16T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-384.848,2014-12-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
