entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfContributedCapital,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31153859,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,1.0,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31153859,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,1.0,3548.0,142193.0,46242.0,0.0,2917.0,-96582.0,-96582.0,-99499.0,0.0,,,,,,,,,,,,,,,,
31153859,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,-96582.0,,,,,,,,,,,,,,,,,,,
31153859,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,1.0,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,718619.0,689307.0,125000.0,718619.0,408971.0,718619.0,309648.0,20954.0,1828.0,283971.0,309648.0,29312.0,288694.0,27484.0,,
31153859,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,1.0,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31153859,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,1.0,0.0,140173.0,-29075.0,71.0,0.0,-169319.0,-169319.0,-169248.0,0.0,,,,,,,,,,,,,,,,
31153859,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,,,,,,,,,,,,,,,10686504.0,REVISIONSFIRMAET EVAN KLARHOLT REGISTRERET REVISOR FRR
31153859,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31153859,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,-169319.0,,,,,,,,,,,,,,,,,,,
31153859,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2ZhLzIyLzYwLzQ4YWUtNGJlZS04YjNjLWMyZTkxYzM2MGM4ZA.xhtml,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzJlLzUxL2E1Lzk0NmEtNDk2Zi04ZDc1LTJmMTAzYWRkZGI3MQ.pdf,http://regnskaber.virk.dk/95835113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2MxLzQ2L2NlLzQ2ZTUtNDMzYS05N2FiLTA5OTBmY2RiNmNkMQ.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,KÃ¸benhavn K,1092.0,Holmens Kanal 2-12,Erhverv Direkte,SmÃ¸rum,2765.0,7.0,Kirkevangen,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i KLAR Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-02-27,2017-05-31,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 125 anparter a 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ikke afgivet sikkerhedsstillelse.</p>",31153859.0,1012666116.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,SÃ¸ren Petersen,SÃ¸ren Schmidt Petersen,Danske Bank,KLAR INVEST ApS,Revisionsfirmaet Evan Klarholt,1.0,SmÃ¸rum,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-02-28,SmÃ¸rum,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24070032,indberetninger-20180424,2.5955422,31153859.0,,2018-03-28T21:13:30.241Z,2017-06-02T01:12:43.969Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-TT,2017-06-02T01:12:44.255Z,,,,,,,,,,,621878.0,587831.0,125000.0,621878.0,239652.0,621878.0,382226.0,47120.0,2791.0,114652.0,382226.0,34047.0,335106.0,31256.0,,
