entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,OtherAdjustmentsOfEquity,ProfitLlossFromGroupEnterprises,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,TransferToCoverageOfLosses,TransferredFromSharePremium,ValueAdjustmentsOfEquity
21293385,2016-03-01,2017-02-28,ID_12,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,10.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2016-03-01,2017-02-28,ID_13,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,273477.0,3287210.0,5566258.0,8446.0,53.0,1561036.0,1997178.0,2005571.0,436142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2016-03-01,2017-02-28,ID_21,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,-1010036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2016-03-01,2017-02-28,ID_23,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,-520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2016-03-01,2017-02-28,ID_25,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,-31000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2017-02-28,2017-02-28,ID_10,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,,,,,3420203.0,2096704.0,125000.0,2570720.0,161187.0,1166037.0,408654.0,255028.0,440829.0,3420203.0,2212781.0,255028.0,849483.0,944133.0,46781.0,849483.0,1010036.0,41385.0,41385.0,31001.0,2212781.0,671431.0,579484.0,218988.0,6941.0,0.0,10792.0,11020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2017-03-01,2017-03-01,ID_17,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,,,,,,,,,,-125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2017-03-01,2017-03-01,ID_18,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,,,,,,,,,,-31001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2017-03-01,2017-03-01,ID_19,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,,,,,,,,,,,,,,,-1010036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293385,2017-03-01,2018-02-28,ID_0,,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2I4LzlkLzI0L2FmNmEtNGU5NC1hNGEwLTE0NTVmNjc1MzdjZA.pdf,http://regnskaber.virk.dk/58339212/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzhkL2FkLzViLzEyNTQtNDcwYS05MjczLTc5ZDQwMjQxM2I3NA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen SÃ¸nderborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2017 - 28-02-2018.",2018-04-11,2018-04-11,1998-11-20,2018-04-25,www.louisnielsen.dk,20222670.0,21293385.0,20222670.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2017 - 28-02-2018 for Louis Nielsen SÃ¸nderborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen SÃ¸nderborg ApS,Louis Nielsen A/S,Aalborg,2016-03-01,2017-02-28,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-02-28,2017-03-01,false,2018-04-11,Aalborg,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:25375243,indberetninger-20180424,2.5097342,21293385.0,AWMVZybqx8uVRSOdgGK-,2018-04-30T07:15:29.145Z,2018-04-30T07:14:26.907Z,regnskab,0.0,,2018-02-28,2017-03-01,X18-AK-10-FY,2018-04-30T07:14:28.116Z,286838.0,3941862.0,5362579.0,6999.0,54.0,878701.0,1126934.0,1133879.0,248233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
