entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29603308,2011-10-01,2012-09-30,ID_10,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",26845.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2011-10-01,2012-09-30,ID_12,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",26845.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2011-10-01,2012-09-30,ID_8,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",-26845.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,0.0,-33468.0,2326.0,-35794.0,-33468.0,-8949.0,,,,,,,,,,,,,,,,,,,,,
29603308,2012-09-30,2012-09-30,ID_14,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,1057150.0,971.0,125000.0,5150.0,4179.0,897655.0,0.0,1052000.0,1057150.0,87562.0,0.0,1052000.0,1052000.0,71933.0,71933.0,772655.0,87562.0,72562.0,4179.0,15000.0,
29603308,2012-10-01,2013-09-30,ID_0,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2012-10-01,2013-09-30,ID_1,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",357582.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2012-10-01,2013-09-30,ID_15,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2012-10-01,2013-09-30,ID_16,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603308,2012-10-01,2013-09-30,ID_17,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8vcGRmcy8yOTYwMzMwODtBcFMzNzQxNTc7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/80330692/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE0MDMyNF8xMzM4MjVfMzI0.xml,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i CB Byg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2006-05-29,2014-01-30,29603308.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for CB Byg ApS.,"Vi har revideret Ã¥rsregnskabet for CB Byg ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Christian SchÃ¸nning Madsen,Nordea,CB Byg ApS,Peder Harbo Andersen,"KlitmÃ¸ller, den 30. januar 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-09-30,2012-10-01,2014-01-30,Thisted,97 97 55 18,RevisionspÃ¥tegning,urn:ofk:oid:17612657,indberetninger-20180424,2.5124297,29603308.0,,2018-04-01T04:03:05.584Z,2014-03-24T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-363.419,2014-03-24T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
