entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid
29789320,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,197720.0,Regnskabsklasse B,2016-10-07,2016-10-07,610752.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,131.0,Hvidovre,2015-07-01,2016-06-30,317663.0,412901.0,413032.0,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",95238.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2016-06-30,2016-06-30,c6,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,1588135.0,68769.0,125000.0,760027.0,120.0,104858.0,902544.0,579500.0,143750.0,143750.0,1588135.0,613804.0,104858.0,104079.0,104079.0,828108.0,91900.0,68266.0,579500.0,0.0,71787.0,71787.0,777544.0,509725.0,417825.0,691258.0,622872.0,
29789320,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,902544.0,,,,,,,,,,,,,,,,,,,,,
29789320,2016-07-01,2016-07-01,c7,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
29789320,2016-07-01,2016-07-01,c8,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,777544.0,,,,,,,,,,,,,,,,,,,,,
29789320,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
29789320,2016-07-01,2016-09-30,c0,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,57006.0,Regnskabsklasse B,2016-10-07,2016-10-07,191740.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,20.0,Hvidovre,2015-07-01,2016-06-30,94489.0,134714.0,134734.0,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",40225.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
29789320,2016-07-01,2016-09-30,c1,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2016-07-01,2016-09-30,c11,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,0.0,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
29789320,2016-07-01,2016-09-30,c12,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2UyL2UxL2NhLzYwMmQtNDUzYy1hNjQ3LWJlY2ZlMDlhNmNkZQ.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzYwL2YwL2Q1L2I2OWItNDQxYi1iMWRlLTBiNDIzZjM5N2IwZQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Y0LzAyLzU2LzkyOTgtNDNiOC04N2NkLWU1MDU1YTk1YWIzZg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-10-07,2016-10-07,,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2015-07-01,2016-06-30,-105511.0,,,2016-09-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23038342,indberetninger-20180424,2.5926428,29789320.0,,2018-03-28T15:56:12.740Z,2016-10-07T07:44:16.424Z,regnskab,0.0,,2016-09-30,2016-07-01,X16-BF-11-LQ,2016-10-07T07:44:16.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
