entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCashAndCashEquivalents,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,Dividend,DividendPaid
29789320,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,286372.0,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",414274.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,50.0,Hvidovre,2014-07-01,2015-06-30,20864.0,127852.0,127902.0,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",106988.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-06-30,2015-06-30,c5,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,1317493.0,78458.0,125000.0,296885.0,120.0,1084881.0,714500.0,201250.0,201250.0,1317493.0,151984.0,104858.0,0.0,0.0,1020608.0,104858.0,69766.0,35048.0,714500.0,300000.0,80628.0,80628.0,659881.0,151984.0,28536.0,218427.0,183259.0,53682.0,,
29789320,2015-07-01,2015-07-01,c6,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-07-01,2015-07-01,c7,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,659881.0,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-07-01,2015-07-01,c8,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,1084881.0,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,197720.0,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",610752.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,131.0,Hvidovre,2014-07-01,2015-06-30,317663.0,412901.0,413032.0,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",95238.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500000.0
29789320,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2015-07-01,2016-06-30,c10,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
29789320,2015-07-01,2016-06-30,c11,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzM5LzNmLzkyYzAtNGEyOS1iNDNmLTM4ZWNiYzUzNThlMg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzY5LzJiLzQ0LzU1NTEtNDMzMC05NDE1LTJkNTUwNjJjOTZiNw.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlhLzRlLzMyLzU2YTAtNDg4Ni1iNmEzLTlkMDA1ZWFmMDAwNg.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,Regnskabsklasse B,2016-09-09,2016-09-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 55.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gertrud Nielsen,Gertrud KrusegÃ¥rd Nielsen,GEVINSTEN HVIDOVRE ApS,Gertrud Nielsen,,Hvidovre,2014-07-01,2015-06-30,317663.0,,,2016-06-30,2015-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen er fordelt pÃ¥ anparter a kr. 1.000.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22957887,indberetninger-20180424,2.592641,29789320.0,,2018-03-28T19:38:20.507Z,2016-09-12T07:52:43.511Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-77-DU,2016-09-12T07:52:43.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,0.0
