entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCashAndCashEquivalents,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
29789320,2017-10-01,2018-09-30,c5,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,215255.0,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",606092.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,156.0,Hvidovre,2017-10-01,2018-09-30,304732.0,390681.0,390837.0,2019-09-30,2018-10-01,false,85949.0,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2018-09-30,2018-09-30,c8,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,874508.0,42584.0,125000.0,479525.0,5121.0,104858.0,462644.0,275750.0,14375.0,14375.0,874508.0,397159.0,104858.0,111926.0,111926.0,394983.0,156633.0,275750.0,14705.0,14705.0,337644.0,285233.0,436941.0,431820.0,128600.0,,,,
29789320,2018-10-01,2018-10-01,c10,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,337644.0,,,,,,,,,,,,,,,,,,,,,,
29789320,2018-10-01,2018-10-01,c11,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,462644.0,,,,,,,,,,,,,,,,,,,,,,
29789320,2018-10-01,2018-10-01,c9,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
29789320,2018-10-01,2019-09-30,c0,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,243944.0,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",821149.0,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,5157.0,Hvidovre,2017-10-01,2018-09-30,480624.0,572048.0,577205.0,2019-09-30,2018-10-01,false,91424.0,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,1401548.0,0.0,
29789320,2018-10-01,2019-09-30,c1,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789320,2018-10-01,2019-09-30,c12,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,480624.0,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,1401548.0,-275000.0,
29789320,2018-10-01,2019-09-30,c13,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,0.0,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,275000.0,
29789320,2018-10-01,2019-09-30,c2,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzFhLzg4LzBmLzNmYWUtNDQ3Ny05Y2UwLTEzMGNlYWU4ZGU1Yg.xhtml,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzJjL2U5LzEzL2QxM2UtNGFmNS05ZDI5LTQ2MDlhNWQ5NGU5NQ.pdf,http://regnskaber.virk.dk/02398792/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzdkLzNmL2RjLzc5YTgtNDlmOC04ZGQwLWUwZTExNjgwYjlkYQ.xml,true,Hvidovre,2650.0,5.0,Kettevej,4000 Roskilde,RytterkÃ¦r 2,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-04,2019-10-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af selskabets likvide midler er kr. 10.000 pÃ¥ statusdagen behÃ¦ftede.</p>",,29789320.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Claus Nielsen,GEVINSTEN HVIDOVRE P/S,Gertrud Nielsen,,Hvidovre,2017-10-01,2018-09-30,,,,2019-09-30,2018-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:27890316,indberetninger-20180424,2.5949414,29789320.0,AW2WfkgoIXJRhhXBOQDM,2019-10-04T11:19:13.242Z,2019-10-04T11:18:40.059Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-CZ-10-ZW,2019-10-04T11:18:40.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Peter Hedegaard Steenberg
