entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33970277,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,1311237.0,1300816.0,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,2597.0,71.0,Slagelse,2014-10-01,2015-09-30,-12394.0,-12947.0,-10421.0,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,-553.0,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970277,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970277,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,-12394.0,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970277,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,293133.0,38499.0,0.0,80000.0,273380.0,19200.0,78424.0,957.0,293133.0,214709.0,19753.0,0.0,0.0,19753.0,553.0,120487.0,0.0,957.0,-1576.0,214709.0,28346.0,233924.0,3465.0,62411.0,233924.0,,
33970277,2015-10-01,2015-10-01,c10,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
33970277,2015-10-01,2015-10-01,c11,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,-1576.0,,,,,,,,,,,,,,,,,,,,
33970277,2015-10-01,2015-10-01,c12,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,78424.0,,,,,,,,,,,,,,,,,,,,
33970277,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,1626899.0,1664823.0,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,6076.0,0.0,Slagelse,2014-10-01,2015-09-30,22421.0,31848.0,37924.0,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,9427.0,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970277,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,76475512.0,GUNDSÃ REVISION REGISTRERET REVISIONSANPARTSSELSKAB
33970277,2015-10-01,2016-09-30,c13,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzczL2I3LzM3L2VmYzAtNDQ2Yy1hYWVlLWQ2OTc0ODBkNjk0ZQ.xhtml,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ViLzJmLzQyLzc2YjYtNGFmNy1hMDFhLWJlYmZmYTZkNDZhOQ.pdf,http://regnskaber.virk.dk/77207933/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2UzLzgxLzJlL2Y2OGYtNDNkZi04ZDk3LTU0NDRkYWY5ODUyMQ.xml,true,Danmark,DK,Roskilde,4000.0,2.0,RytterkÃ¦r,Slagelse,4200.0,2.0,Nykobbelvej,4190 Munke Bjergby,Kammergavevej 7,Til kapitalejeren i Ibsens RengÃ¸ring ApS,Regnskabsklasse B,2017-03-09,2017-03-09,Reg. Revisor,,,33970277.0,1002492114.0,Den uafhÃ¦ngige revisors pÃ¥tegning pÃ¥ Ã¥rsregnskabet,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Sanne Ibsen,Sanne Ibsen,IBSENS RENGÃRING ApS,Gunner Kristensen,,,Slagelse,2014-10-01,2015-09-30,22421.0,,,2016-09-30,2015-10-01,false,false,false,false,false,false,2017-03-09,HerringlÃ¸se,,false,false,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23581972,indberetninger-20180424,2.5955422,33970277.0,,2018-03-27T23:03:32.689Z,2017-03-10T13:21:24.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-11-AE,2017-03-10T13:21:24.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
