entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
32094481,2014-01-01,2014-12-31,c11,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,50758.0,166855.0,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",71887.0,10962.0,Endelave,2014-01-01,2014-12-31,35939.0,55172.0,116097.0,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,19233.0,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32094481,2014-01-01,2014-12-31,c13,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,35939.0,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32094481,2014-12-31,2014-12-31,c15,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,1877819.0,1066000.0,76120.0,60142.0,8098.0,715941.0,184287.0,1617412.0,1877819.0,1161878.0,954161.0,954161.0,1801699.0,119330.0,7880.0,1801699.0,-350059.0,27666.0,207717.0,60721.0,76120.0,,,,,
32094481,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,63720.0,125016.0,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",59009.0,0.0,Endelave,2014-01-01,2014-12-31,-14145.0,2287.0,61296.0,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,16432.0,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32094481,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,Registreret revisor,32676421.0,Poul E. Brodersen,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",
32094481,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,Registreret revisor,32676421.0,Poul Madsen,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",
32094481,2015-01-01,2015-12-31,c12,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,-14145.0,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32094481,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32094481,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,Poul Erik Blume
32094481,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzkxL2YzLzg3L2RiZTMtNGZmOC05OGEwLTRkYjAyNWU1YWM2MA.xhtml,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2M5L2RkL2NkL2Q2MjEtNGMxNy1iMjc4LTdkNDYzNmJlMzgxMQ.pdf,http://regnskaber.virk.dk/18449023/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY5L2Q2L2U4Lzk1ZjYtNDFhMC1hYWNlLWZkYzYxZDI3NTdhYQ.xml,true,Danmark,DK,Horsens,8700.0,36C,HÃ¸egh Guldbergs Gade,Horsens,8700.0,41.0,Vesterby,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1 th",Til den daglige ledelse i ENDELAVE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-30,2016-04-30,,,32094481.0,1016443189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Sven SÃ¸rensen,Anders MÃ¸ller Olsen,ENDELAVE ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,,Endelave,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-30,Horsens,,40474878.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22583439,indberetninger-20180424,2.5955513,32094481.0,,2018-03-28T20:52:49.967Z,2016-06-02T13:50:12.059Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-63-YF,2016-06-02T13:50:12.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,Ulla HÃ¼bbe Larsen
