entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31168023,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,5041.0,Godkendt Revisor,762071.0,1124483.0,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,5485.0,232954.0,Frederiksberg,2017-01-01,2017-12-31,91498.0,118932.0,124417.0,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,27434.0,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,,,,,,,,,,,,,,,,,,,,
31168023,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,,,,,,,,,,,,,,,,,,,,
31168023,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,-14302.0,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,,,,,,,,,,,,,,,,,,,,
31168023,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,1538380.0,1101193.0,125000.0,1526198.0,0.0,1496759.0,12182.0,1538380.0,41621.0,12182.0,22471.0,152479.0,12182.0,105800.0,1265959.0,41621.0,7932.0,425005.0,0.0,8566.0,11218.0,263960.0,,,
31168023,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,
31168023,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,1265959.0,,,,,,,,,,,,,,,,,,,
31168023,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,105800.0,,,,,,,,,,,,,,,,,,,
31168023,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,1496759.0,,,,,,,,,,,,,,,,,,,
31168023,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,5811.0,Godkendt Revisor,539424.0,1167202.0,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,5234.0,193826.0,Frederiksberg,2017-01-01,2017-12-31,330001.0,422907.0,428141.0,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,92906.0,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,,,,,,,,,,,,,,,,,,105800.0,,
31168023,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2QwLzQyLzRmL2ExNDMtNDg0Ny05N2UxLWJjNDUyYjM4MTc0Mw.xhtml,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2IyL2ViLzM2LzA4ZDctNDIwNy05ZmFlLWRiYTNmZTYwNDA5OQ.pdf,http://regnskaber.virk.dk/32086113/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzUzLzViLzRhLzZhOTMtNDk4Ni1iNDYwLTI3NWNhNTVkYjBkZg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Frederiksberg C,1824.0,"6, 2 th",Sankt Thomas Alle,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Barkode ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-17,2019-01-17,,Godkendt Revisor,,,31168023.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jens Nerup,Jens Ebbe Nerup,BARKODE ApS,Jesper Bentzen,,,Frederiksberg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,false,2019-01-17,RÃ¸dovre,,26280573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26649382,indberetninger-20180424,2.595553,31168023,AWjCvEjZet7j816D3-uQ,2019-02-06T12:16:44.727Z,2019-02-06T12:15:45.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-22-RH,2019-02-06T12:15:45.358Z,,,,,,,,,,,,,,,,,,,,,,,,63778710.0,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
