entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30528581,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,-236519.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,333792.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,-4050.0,336519.0,0.0,332469.0,-1323.0,,,,,,,,,,,,,,,,,,,,,
30528581,2015-10-01,2016-09-30,ID_8,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,-46673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2016-09-30,2016-09-30,ID_6,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,1085933.0,2947.0,125000.0,195247.0,971958.0,1085933.0,113975.0,890686.0,890686.0,890686.0,65.0,50600.0,765686.0,30672.0,113975.0,192300.0,100000.0,92235.0,110425.0,3550.0,
30528581,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,290324.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,-3750.0,291040.0,65.0,287225.0,-3099.0,,,,,,,,,,,,,,,,,,,,,
30528581,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,-191040.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,-47584.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30528581,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4Lzg1LzQzL2EyL2ZjMWQtNDQyMS04Mjc2LTNjZjg2ZDJkNDEzMA.pdf,http://regnskaber.virk.dk/18582503/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzgyL2ZkL2ExL2U2MDYtNGQ1MS1iNDhmLWM2NTRhNmY1MGEwMA.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til den daglige ledelse i JG Holding Glesborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2007-07-03,2018-01-03,19553876.0,30528581.0,19553876.0,mne2376,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for JG Holding Glesborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Bastrup, HD-R",Jonas Gregersen,LDM Revision,JG Holding Glesborg ApS,"LDM Revision, Registreret Revisionsanpartsselskab",Glesborg,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2017-09-30,2016-10-01,false,2017-12-21,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926982,indberetninger-20180424,2.5095744,30528581.0,,2018-04-03T14:18:55.987Z,2018-01-08T12:26:57.898Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-UJ,2018-01-08T12:26:58.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,
