entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermTaxPayables,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermInvestments,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermInvestments,ShorttermReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermTaxPayables,NameOfAuditFirm
35257497,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,54974.0,Revisor,182160.0,550767.0,425333.0,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,67034.0,320.0,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,98797.0,121485.0,188199.0,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,22688.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,95000.0,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,3797.0,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,3474427.0,667301.0,80000.0,749371.0,1071182.0,3700.0,2725056.0,3474427.0,2362036.0,1552174.0,1552174.0,3700.0,2725056.0,987385.0,607402.0,2725056.0,-95000.0,41209.0,41209.0,98797.0,809862.0,84283.0,23177.0,
35257497,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,54974.0,Revisor,222272.0,537539.0,593553.0,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,77792.0,5.0,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,170584.0,238520.0,316307.0,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,67936.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,Bendt Nielsen
35257497,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,0.0,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,170584.0,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,,,,,,,,,,,,,,,,,,,,,,,,
35257497,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzU5Lzc5L2YzLzRjOGItNGY3Zi1hZjI2LWNjYTEzZTIwZWM3MA.xhtml,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2RhL2RlLzhmLzMyZmMtNDA0Zi04NzFmLWU5NjI0NjZkYmFjYg.pdf,http://regnskaber.virk.dk/79475253/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzViLzc1LzIxLzQzNTEtNDRhYS1iN2Y2LWZmYWZhMmEzMGNhNg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,Parkvej 11,Parkvej,Danmark,Slagelse,4200.0,LÃ¸vegade 2,Kalundborg,4400.0,17.0,GrÃ¦smarken,4220 KorsÃ¸r,Parkvej 11,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-02,2017-08-02,,Revisor,,,,50507815.0,35257497.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Bendt Nielsen,Kirsten Nielsen,Michael Svendsen,Sydbank,FERIECENTRET.DK ApS,Bendt Nielsen,,,699109.0,78370.0,KorsÃ¸r,2015-01-01,2015-12-31,,,,95000.0,2016-12-31,2016-01-01,false,false,699109.0,78370.0,2017-08-02,KorsÃ¸r,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25061951,indberetninger-20180424,2.59278,35257497.0,,2018-04-03T21:14:55.898Z,2018-02-15T14:23:26.574Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-99-XE,2018-02-15T14:23:26.999Z,3576503.0,203063.0,80000.0,906422.0,1241766.0,4250.0,2670081.0,3576503.0,2283606.0,1466001.0,1466001.0,4250.0,2670081.0,991182.0,673374.0,2670081.0,0.0,51131.0,51131.0,170584.0,817605.0,86217.0,58014.0,
