entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExtraordinaryProfitLossBeforeTax,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
19372774,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,-53233.0,-103291.0,73331.0,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,23980.0,707.0,Middelfart,2013-01-01,2013-12-31,-39148.0,-53233.0,73331.0,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,-14085.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,-111508.0,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,72360.0,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,1064673.0,5964.0,125000.0,17964.0,514044.0,1046709.0,1064673.0,472152.0,403400.0,403400.0,1046709.0,25438.0,1046709.0,78477.0,78477.0,389044.0,68752.0,28000.0,12000.0,12000.0,15314.0,
19372774,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,75353.0,0.0,98377.0,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,23671.0,647.0,Middelfart,2013-01-01,2013-12-31,60095.0,75353.0,98377.0,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,15258.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,REVISIONSFIRMAET JAN CHRISTIANSEN STATSAUTORISERET REVISIONSANPARTSSELSKAB
19372774,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,60095.0,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,,,,,,,,,,,,,,,,,,,,,,
19372774,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2RlL2ExLzVmLzBmODgtNDQ4MC05YTAxLWIyOGY2Yjk2YjdiYw.xhtml,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzcxLzQ1LzY2NGQtNDAzZC04OGI5LWEwYTgwMTVkMDAxOQ.pdf,http://regnskaber.virk.dk/47727391/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2M2L2M3LzVjLzdhOWItNDJhYi04Y2U3LTg0Njg4NWNhNzhlOA.xml,Danmark,DK,Bogense,5400.0,3.0,Vestre Engvej,Middelfart,5500.0,19.0,Smedegade,5400 Bogense,Vestre Engvej 3,Til den daglige ledelse i Ejendomsselskabet af 1. september 1996 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-06-25,Statsautoriseret revisor,,,,27619096.0,19372774.0,1010423046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Christiansen,Flemming KjÃ¦rgaard,Flemming Due KjÃ¦rgaard,EJENDOMSSELSKABET AF 1.SEPTEMBER 1996 ApS,Jan Christiansen,,,Middelfart,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Bogense,Ledelsen har i lighed med tidligere Ã¥r fravalgt revision af selskabet og anser fortsat betingelserne herfor for opfyldt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5596842,indberetninger-20180424,2.5949414,19372774.0,,2018-03-31T01:42:55.164Z,2015-06-25T16:49:20.186Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-90-GS,2015-06-25T16:49:20.359Z,1099875.0,9605.0,125000.0,53166.0,574139.0,1046709.0,1099875.0,450462.0,373284.0,373284.0,1046709.0,29717.0,1046709.0,75274.0,75274.0,449139.0,77178.0,29000.0,43561.0,43561.0,18461.0,
