entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherInvestmentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
31374049,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,-60000.0,33624.0,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,40700.0,40700.0,Randers,2015-01-01,2015-12-31,14324.0,14324.0,-26376.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,60000.0,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,,
31374049,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,14324.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,,
31374049,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,186656.0,126704.0,125000.0,0.0,176716.0,186656.0,9940.0,7000.0,1.0,7000.0,9940.0,35186.0,7000.0,51716.0,9940.0,52952.0,17766.0,,
31374049,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,125000.0,,,,,,,,,,,,,,
31374049,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,51715.0,,,,,,,,,,,,,,
31374049,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,-2665.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,-279344.0,286313.0,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,34344.0,54.0,54.0,Randers,2015-01-01,2015-12-31,9688.0,7023.0,6969.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,2665.0,245000.0,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
31374049,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,9688.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,,
31374049,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,9688.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,,
31374049,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
31374049,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ2LzU0LzdiLzJiZGItNDFmNi04YTY5LTBlNDhkYWZjNGUxZg.pdf,http://regnskaber.virk.dk/94047313/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q0LzFjLzZiLzVkMGQtNDY0Ny05MTZkLTc3NDJiNDY2MmI4Nw.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,Ãstervold 16,8400 Ebeltoft,"FyrreskrÃ¦nten 10, DrÃ¥by",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Interimpeople ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-21,2008-04-11,2017-04-28,Statsautoriseret revisor,,,20222670.0,31374049.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Interimpeople ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Martin Gregers Christensen,Martin Gregers Christensen,Spar Nord Bank A/S,Interimpeople ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2016-12-31,2016-01-01,false,2017-04-21,Randers,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,,urn:ofk:oid:23810468,indberetninger-20180424,2.5097437,31374049,,2018-03-27T20:05:26.051Z,2017-05-04T13:29:52.119Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-51-DJ,2017-05-04T13:29:52.323Z,,,,,,,,,,,,,,,,,,,
