entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToShareholdersAndManagement,OtherLongtermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
33378076,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,,
33378076,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,0.0,,,,,,,,,,,,,,,,,
33378076,2017-12-31,2017-12-31,ID_9,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80000.0,0.0,,,,
33378076,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,,
33378076,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,Paul Riis Arndt,Bestyrelsesmedlem/DirektÃ¸r,,
33378076,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,,
33378076,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,Steen Lykke Rasmussen,Bestyrelsesmedlem/DirektÃ¸r,,
33378076,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,Paul Riis Arndt,Bestyrelsesmedlem/DirektÃ¸r
33378076,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,,
33378076,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzQ2L2E0LzVlL2M1YWMtNDNmZC05ODkwLTkzNTc1NjI0NzU5NQ.pdf,http://regnskaber.virk.dk/67087333/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI4L2IxLzhmLzg1NWUtNDJhMS1iNDE4LTBkNGUyMzc2MmIzZg.xml,true,"Tilst, 8381",Anelystparken 47D,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2010-12-29,2019-06-06,33378076.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for DanSolar Energi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Paul Riis Arndt,DanSolar Energi ApS,Talium ApS,Aarhus,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 751",2018-12-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27438082,indberetninger-20180424,2.5118417999999996,33378076.0,AWswzrdBRYGX6_YTIhya,2019-06-07T07:19:45.612Z,2019-06-07T07:19:41.586Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-45-XR,2019-06-07T07:19:41.748Z,,,,,,,,,,,,,,,,,Steen Lykke Rasmussen,Bestyrelsesmedlem/DirektÃ¸r
