entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationExtendedReview,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25865278,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,-446693.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,497293.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,6055.0,-4099.0,500000.0,13529.0,20216.0,496533.0,-10154.0,-760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,3115603.0,17213.0,125000.0,1406207.0,760.0,0.0,1743222.0,1403796.0,3115603.0,1372381.0,305600.0,294000.0,0.0,1709396.0,11600.0,610153.0,856917.0,1403796.0,50600.0,1567622.0,739321.0,1372381.0,19907.0,1388994.0,486243.0,0.0,0.0,2362.0,3000.0,42712.0,
25865278,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,6823866.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,18341.0,-16064.0,6735684.0,30110.0,181825.0,6852994.0,-34405.0,29128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per MÃ¸lgaard Thorsen
25865278,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,-4610000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865278,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2ZmLzAyL2VjLzQ3ZjgtNDBmMC05ZjU4LTk1MTI4NTAxNTljYg.pdf,http://regnskaber.virk.dk/87256852/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzk0LzlhL2E3LzUwNzctNGFjNS05NWIxLWExZjA3NjQ1ZjM0YQ.xml,true,"Fredericia, 7000",Vendersgade 1 B,Til kapitalejerne i MÃ¸lgaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-19,2017-06-19,2017-06-19,25593995.0,25865278.0,25593995.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MÃ¸lgaard Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Per M. Thorsen,RÃ¥d & Revision,MÃ¸lgaard Invest ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",Brejning,2015-01-01,2015-12-31,-2213866.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2016-12-31,2016-01-01,false,false,true,true,false,2017-06-19,Fredericia,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24253056,indberetninger-20180424,2.5124327999999996,25865278.0,,2018-03-29T15:09:17.028Z,2017-06-20T12:40:00.968Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-55-XS,2017-06-20T12:40:01.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
