entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
33047061,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,14600.0,17789.0,Registreret revisor,23800.0,husted@os.dk,290136.0,477500.0,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,7780.0,31691.0,420.0,Kalundborg,14657.0,2017-01-01,2017-12-31,108736.0,141493.0,172764.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,16863.0,32757.0,250836.0,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,,
33047061,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,108736.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,,
33047061,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,212831.0,80000.0,76176.0,34905.0,-204169.0,16957.0,212831.0,417000.0,16957.0,120372.0,4701.0,16957.0,-284169.0,273516.0,417000.0,195874.0,23112.0,80092.0,,,,
33047061,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,80000.0,,,,,,,,,,,,,,,,,
33047061,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,-284169.0,,,,,,,,,,,,,,,,,
33047061,2018-01-01,2018-01-01,c456,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,191887.0,208844.0,,
33047061,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,17789.0,17789.0,Registreret revisor,23800.0,husted@os.dk,497017.0,571360.0,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,8144.0,24352.0,0.0,Kalundborg,42000.0,2017-01-01,2017-12-31,24088.0,32202.0,56554.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,19649.0,8114.0,427224.0,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
33047061,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,24088.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,,
33047061,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,24088.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,,
33047061,2018-01-01,2018-12-31,c321,,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlmL2YyLzYzL2Q1NjQtNGZlOS04NzJiLThjODMyZmEyZmRmYg.pdf,http://regnskaber.virk.dk/16074033/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZhL2ZjL2NmLzlmMTQtNDRhOC05ZWMwLTNjNDFlNGFiYTBjMQ.xml,true,30000.0,Kalundborg,4400.0,"1, 2.",BanegÃ¥rdspladsen,4400 Kalundborg,MÃ¸llevej 1,DK-4400 Kalundborg,"BanegÃ¥rdspladsen 1, 2.",Til kapitalejeren i Murermester Michael Husted ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-18,2010-06-23,2019-03-21,,17789.0,Registreret revisor,23800.0,husted@os.dk,,,20222670.0,33047061.0,20222670.0,mne4562,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Michael Husted ApS.,23800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Westergaard,Michael Husted,Michael Husted,Murermester Michael Husted ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kalundborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,true,2019-03-18,Kalundborg,,,,urn:ofk:oid:26872886,indberetninger-20180424,2.5118406,33047061.0,AWmzgiC_RYGX6_YTGMYg,2019-03-25T06:21:22.801Z,2019-03-25T06:20:42.804Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-ME,2019-03-25T06:20:42.948Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
