entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
31877539,2013-01-01,2013-01-01,c176,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,2406588.0,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,2795956.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-01-01,c456,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-01-01,c468,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,2406588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-01-01,c474,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,4698482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c109,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c123,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,967547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c178,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,,-1000000.0,1297047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,1362994.0,,,-8612.0,1297047.0,1408.0,10813.0,87604.0,1385444.0,-8612.0,22450.0,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c385,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877539,2013-01-01,2013-12-31,c388,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8vcGRmcy8zMTg3NzUzOTtBcFM0NDcwMDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93577813/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE1MDIwNF8wODEyMjlfNjM4.xml,,Viborg,8800.0,2.0,Herningvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-27,2015-01-27,2008-12-03,2015-02-03,Finansielle poster,31877539.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Jesper Lund Holding Viborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jeanette Pape Lund,Jesper Lund,Jesper Lund Holding Viborg ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2014-12-31,2014-01-01,2015-01-27,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19963744,indberetninger-20180424,2.5095785,31877539.0,,2018-03-30T10:20:43.687Z,2015-02-04T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-121.384,2015-02-04T23:00:00.000Z,,297047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
