entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToIntangibleAssets,AmortisationOfIntangibleAssets,IncreaseDecreaseOfIntangibleAssetsThroughTransfers,DisposalsOfInvestments,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
33576641,2016-07-01,2017-06-30,c175,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,219000.0,Regnskabsklasse B,-573600.0,2018-12-05,2011-03-11,2018-12-05,-1252881.0,11308.0,Statsautoriseret revisor,-572990.0,796627.0,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,40759.0,-582051.0,Aalborg,12055.0,2016-07-01,2017-06-30,-1256695.0,-1611295.0,-1029244.0,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,22871.0,354600.0,Formand,497305.0,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2016-07-01,2017-06-30,c196,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,-1256695.0,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,8141909.0,75744.0,3651827.0,124596.0,8712581.0,2607273.0,-2067782.0,8347.0,6259100.0,8141909.0,9053691.0,62182.0,8712581.0,6329629.0,5.0,549.0,61633.0,281499.0,459489.0,8347.0,1156000.0,1156000.0,2033673.0,-4226051.0,341110.0,1736536.0,914679.0,59611.0,362368.0,,,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c227,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,124596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c247,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,2033673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c254,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,-4226050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c324,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517090.0,6168917.0,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c360,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2607273.0,,,,,,,,,,,
33576641,2017-07-01,2017-07-01,c457,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151467.0,159813.0,,,,,,,,,
33576641,2017-07-01,2017-07-01,c570,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ5LzljLzdlLzQ1MGUtNDcyZC04YjNlLWU3NDg0ZTE1ZmRiNw.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzdmLzE1L2Y4LzFkOGYtNDk3Yy04ZTZlLWRmMDMzZjk1OWYxZg.xml,true,8885.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2018-12-05,2011-03-11,2018-12-05,,11308.0,Statsautoriseret revisor,,,20222670.0,33576641.0,33576641.0,mne33757,Ãrsrapport,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,Aalborg,,2016-07-01,2017-06-30,,,,Aalborg,2018-06-30,2017-07-01,true,2018-12-05,Aalborg,,,Formand,,urn:ofk:oid:26468507,indberetninger-20180424,2.5097403999999996,33576641.0,AWe7gf7Wet7j816DxcQD,2018-12-17T09:32:05.797Z,2018-12-17T09:31:56.679Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-97-CJ,2018-12-17T09:31:56.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,
