entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseOfCapital,EquityTransfersToReserves,NameAndSurnameOfMemberOfSupervisoryBoard
33576641,2013-07-01,2014-06-30,c1,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,-231000.0,390886.0,Regnskabsklasse B,324122.0,2015-11-30,2011-03-11,2015-11-30,-148030.0,54742.0,Statsautoriseret revisor,-1597350.0,1465286.0,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,-12945.0,-65903.0,2962.0,Aalborg,-6540.0,-249913.0,-343035.0,-280094.0,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,-8799.0,93122.0,Formand,RevisionspÃ¥tegning,-1569066.0,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2013-07-01,2014-06-30,c30,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,-249913.0,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-06-30,2014-06-30,c4,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,3119095.0,208966.0,1844772.0,115960.0,2135891.0,1178834.0,-295865.0,62740.0,1844772.0,3119095.0,3036960.0,32749.0,2135891.0,1940261.0,549.0,32200.0,170566.0,359630.0,62740.0,378000.0,378000.0,-411825.0,618029.0,901069.0,969868.0,535688.0,112474.0,74550.0,,,,,,,,,
33576641,2014-07-01,2014-07-01,c119,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,
33576641,2014-07-01,2014-07-01,c131,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32200.0,,,,,,,,
33576641,2014-07-01,2014-07-01,c137,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,115960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-07-01,2014-07-01,c140,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-07-01,2014-07-01,c158,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,-411825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-07-01,2014-07-01,c173,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,2135891.0,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-07-01,2014-07-01,c32,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzhkLzU2LzNiLzMxMjEtNDQ0My04M2VlLTYxMzc2MmVkODkwMA.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzBjLzk4L2YwL2U4OGQtNDZhZi1hMzYzLTdlNmUxYTFhOTY0YQ.xml,1959394.0,24570.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,390886.0,Regnskabsklasse B,,2015-11-30,2011-03-11,2015-11-30,,54742.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,Poul Ã. Andersen,Tanja Frifeldt,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2015-06-30,2014-07-01,2015-11-30,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:21821459,indberetninger-20180424,2.5097342,33576641.0,,2018-03-30T23:50:09.882Z,2015-12-18T14:35:48.306Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AM-05-WN,2015-12-18T14:35:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109657.0,1954429.0,,,,,,
