entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,IdentificationNumberCvrOfAuditFirm,AdditionsToIntangibleAssets,AmortisationOfIntangibleAssets
33576641,2014-07-01,2015-06-30,c1,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,-235000.0,Regnskabsklasse B,460458.0,2016-12-08,2011-03-11,2016-12-08,-445627.0,33631.0,Statsautoriseret revisor,-2436163.0,2397507.0,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,-13407.0,-228785.0,737.0,Aalborg,-9960.0,-486873.0,-712331.0,-484283.0,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,-17899.0,225458.0,Formand,RevisionspÃ¥tegning,-2394897.0,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2014-07-01,2015-06-30,c30,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,-486873.0,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,5101558.0,565226.0,1453886.0,124596.0,4360072.0,1622961.0,1959394.0,-748194.0,32568.0,3413280.0,5101558.0,5236752.0,32749.0,4360072.0,3478597.0,549.0,32200.0,294596.0,37808.0,32568.0,613000.0,613000.0,-872790.0,430152.0,876680.0,1057735.0,784580.0,151932.0,235347.0,,,,,,,,,,
33576641,2015-07-01,2015-07-01,c119,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,,
33576641,2015-07-01,2015-07-01,c131,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32200.0,,,,,,,,,
33576641,2015-07-01,2015-07-01,c137,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,124596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2015-07-01,2015-07-01,c140,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2015-07-01,2015-07-01,c158,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,-872790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2015-07-01,2015-07-01,c173,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,4360072.0,,,,,,,,,,,,,,,,,,,,,,,,,
33576641,2015-07-01,2015-07-01,c32,,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2M1L2U1LzFiLzE3ZmQtNGI1Yi1iZmY0LTJhMzk0Nzc1OWU2Yg.pdf,http://regnskaber.virk.dk/14667533/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzcyLzdiL2JmLzY0ZDMtNGFkZS04Mjc0LTI3YzI0OTNkYzA0Nw.xml,28509.0,Aalborg,9000.0,51.0,Visionsvej,9220 Aalborg Ã,Niels Jernes Vej 10,9220 Aalborg Ã,Niels Jernes Vej 10,,Regnskabsklasse B,,2016-12-08,2011-03-11,2016-12-08,,33631.0,Statsautoriseret revisor,,,www.steinwurf.com,33576641.0,33576641.0,Ãrsrapport,0.0,0.0,SÃ¸ren Engelund BÃ¦rentsen,Julie Nielsen,Janus Heide,Jutlander Bank,Steinwurf ApS,Steinwurf ApS,,,,Aalborg,,,,,Aalborg,2016-06-30,2015-07-01,2016-12-08,Aalborg,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:23297226,indberetninger-20180424,2.5124316,33576641.0,,2018-03-29T07:40:40.285Z,2016-12-14T15:23:52.667Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-YX,2016-12-14T15:23:52.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500543.0,3913823.0,,,,,,,
