entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
17905872,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,153702.0,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,-88590.0,Statsautoriseret revisor,-1226373.0,1901946.0,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,61800.0,-59577.0,85675.0,Aalborg,79760.0,2015-01-01,2015-12-31,459379.0,613081.0,586983.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,34613.0,-153702.0,1050200.0,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17905872,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,459379.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17905872,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,183576.0,1198606.0,743.0,96710.0,200000.0,78595.0,-2621276.0,18856.0,183576.0,159488.0,8953.0,1198606.0,3819882.0,8756.0,6474.0,8756.0,159488.0,217859.0,5.0,6474.0,208777.0,98925.0,27809.0,-2821276.0,618627.0,10919.0,3811126.0,52800.0,2602991.0,820516.0,317012.0,546286.0,,,,,,,,
17905872,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17905872,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,-2821276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17905872,2016-01-01,2016-01-01,c339,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9662.0,193238.0,,,,,,
17905872,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784990.0,1803846.0,,,,
17905872,2016-01-01,2016-01-01,c462,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7838.0,16791.0,,,,
17905872,2016-01-01,2016-01-01,c579,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,,Statsautoriseret revisor,,,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,,,,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6474.0,,,
17905872,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzJkLzEwLzNjLzlmM2QtNDVkMC05ZWY4LWEzM2NiZmIwOWE4Yw.pdf,http://regnskaber.virk.dk/27850971/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzU0LzliL2ViLzFiYmEtNGFlYi1hYTc4LTA5ZGJiYjg5Y2MxMg.xml,true,34220.0,52.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,11.0,Prinsensgade,9400 Nr. Sundby,Brotorvet 5,9000 Aalborg,Visionsvej 51,Til kapitalejeren i Danish Ship Decor ApS,6811.0,41760.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-01,1994-06-16,2017-06-02,-86135.0,Statsautoriseret revisor,-1332029.0,1463510.0,20222670.0,17905872.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Danish Ship Decor ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens Bang,Jens Bang,Danske Bank,Danish Ship Decor ApS,BDO Statsautoriseret revisionsaktieselskab,115255.0,-99038.0,72267.0,Aalborg,99918.0,2015-01-01,2015-12-31,11764.0,18575.0,45346.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-01,Aalborg,33116.0,-6811.0,1083740.0,urn:ofk:oid:24224286,indberetninger-20180424,2.5118417999999996,17905872.0,,2018-03-29T12:31:06.808Z,2017-06-16T12:01:35.229Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-27-VP,2017-06-16T12:01:35.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
