entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35244352,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,182400.0,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,10280098.0,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,552311.0,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,-4465915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c2019,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,,10950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,12484085.0,,5.0,5773806.0,21813326.0,28881.0,0.0,300000.0,16010639.0,16039520.0,34022.0,3526554.0,5439784.0,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c426,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,10950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,-4465915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244352,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M5LzE1L2JiL2VhYjQtNGJkZS1hMDlhLTkyNWE1NDZjMWQzMw.pdf,http://regnskaber.virk.dk/25344253/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2NmLzM1L2I2L2Q3M2YtNGNlNS05OTY0LThiMmM0YjAwYWRlMA.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,KÃ¸benhavn V,1780.0,47.0,Kalvebod Brygge,KÃ¸benhavn K,1360.0,"1, 4. sal tv.",Frederiksborggade,"7430, Ikast","Thrigesvej, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-23,2019-04-23,2013-05-08,2019-04-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,0.0,15807776.0,35244352.0,15807776.0,mne16538,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for FH Asset Management ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Flemming Hansen,Flemming Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nykredit Bank,FH Asset Management ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-04-23,Ikast,97 15 40 22,RevisionspÃ¥tegning,urn:ofk:oid:27034313,indberetninger-20180424,2.5118417999999996,35244352.0,AWpZZrhuRYGX6_YTHJ8N,2019-04-26T11:28:08.278Z,2019-04-26T11:27:44.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-42-LS,2019-04-26T11:27:44.958Z,,6000000.0,,,,,,,,,,,,552311.0,,,,,,,,,,,,,,,,,,,,,,
