entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CurrentDeferredTaxAssets,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermPayables,OtherShorttermReceivables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToGroupEnterprises,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
27504450,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,5000.0,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,131802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,0.0,15453.0,2390.0,0.0,2016-07-01,2017-06-30,133806.0,142255.0,-5000.0,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,8449.0,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,50000.0,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,31802.0,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,52004.0,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,380812.0,11307.0,126000.0,114183.0,363479.0,380812.0,17333.0,266629.0,159446.0,266629.0,107183.0,34446.0,153033.0,17333.0,102876.0,2876.0
27504450,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,5000.0,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,8674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,8812.0,10931.0,2390.0,0.0,2016-07-01,2017-06-30,4296.0,5793.0,-5000.0,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,1497.0,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,6489.0,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,-2193.0,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,,,,,,,,,,,,,,,,
27504450,2018-06-30,2018-06-30,c9,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzgwL2UyLzkzLzI5YWUtNDE3MS05MGY0LTJmYzAzODBjZmZkZg.xhtml,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzIzL2Q1Lzg1L2IyYTEtNDk2NS05ZDJhLTFkM2NjMTczOGRkZQ.pdf,http://regnskaber.virk.dk/05440572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzNhLzI0L2EyLzY5OGMtNDI5ZS04Y2NiLTkzM2EyMmRlNzFiYw.xml,true,Danmark,DK,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Middelfart,5500.0,102.0,TeglgÃ¥rdsvej,6000 Kolding,Ole RÃ¸mers Vej 4,,Regnskabsklasse B,0.0,2018-11-15,0.0,27504450.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Benner,SÃ¸ren Benner,Danske Bank,BENNER HOLDING ApS,Lene Bolvig,,,2390.0,0.0,2016-07-01,2017-06-30,,,,50000.0,2018-06-30,2017-07-01,false,false,14943.0,100000.0,15481.0,32126.0,,false,false,Ingen bistand,urn:ofk:oid:26310630,indberetninger-20180424,2.5954017999999994,27504450.0,AWccQW0p5OzuYdPkGSq1,2018-11-16T11:22:39.123Z,2018-11-16T11:21:46.706Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-CW-43-LE,2018-11-16T11:21:47.043Z,349901.0,67263.0,126000.0,85595.0,317775.0,349901.0,32126.0,264306.0,165935.0,264306.0,98371.0,40935.0,150840.0,32126.0,18332.0,2851.0
