entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningOtherInvestmentAssets,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NotPaidContributedCapital,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,ReserveForUnpaidContributedCapital,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ReceivablesShareCapitalPaid,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfUncertaintiesRelatingToGoingConcern,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,StatementOfChangesInEquity,NameOfAuditFirm
29624720,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,12970988.0,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2017-01-01,2017-12-31,c108,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2017-01-01,2017-12-31,c92,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,12970988.0,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,0.0,11458.0,1146918.0,13245969.0,-1462587.0,15047516.0,2088017.0,11489.0,2088017.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2017-12-31,2017-12-31,c109,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,44841143.0,1021986.0,61100000.0,1240807.0,-1213637.0,43600336.0,44841143.0,46054780.0,43600336.0,-39624346.0,1049013.0,218821.0,21475654.0,43600336.0,-95592.0,-22593699.0,520590.0,46054780.0,44093177.0,392000.0,218821.0,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-01-01,c0,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-01-01,c20,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,-22593697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-01-01,c26,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,-95592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-01-01,c3,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,-39524347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,-10939976.0,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624720,2018-01-01,2018-12-31,c107,,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2IwLzUzLzU5LzRkNGMtNDA1Ni05YzE0LWRmNDM4YjhmNTRiNQ.pdf,http://regnskaber.virk.dk/02742692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YyL2MxLzkwLzlhOGYtNDI4Ni04MzYzLTJiZDVjY2QwMzQzMw.xml,Danmark,Ringsted,4100.0,16.0,Eventyrvej,KÃ¸benhavn N,2200.0,7.0,Ewaldsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-14,2019-06-14,statsautoriseret revisor,-10441349.0,33771231.0,29624720.0,33771231.0,mne35441,Ãrsrapport,Ferass HamadÃ©,Charles Sherratt-Davies,Charles Sherratt-Davies,K/S Birmingham Broad Street,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,10441349.0,KÃ¸benhavn,2018-12-31,2018-01-01,1.0,Ringsted,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27536792,indberetninger-20180424,2.5124327999999996,29624720.0,AWtrgkHtjptzAuyFimAZ,2019-06-18T16:54:48.500Z,2019-06-18T16:53:46.269Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-55-CK,2019-06-18T16:53:46.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
