entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
31632137,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,-11775.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,132738.0,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,-106269.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-46.0,64.0,KÃ¸benhavn,2015-01-01,2015-12-31,38262.0,26487.0,132738.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,11775.0,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,,,
31632137,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,,,
31632137,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,38262.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,,,
31632137,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,590853.0,544067.0,50000.0,11775.0,0.0,87488.0,590853.0,503365.0,25000.0,47.0,0.0,37488.0,503365.0,450000.0,46786.0,0.0,28365.0,34964.0,,,
31632137,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,50000.0,,,,,,,,,,,,,,,
31632137,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,37488.0,,,,,,,,,,,,,,,
31632137,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,0.0,,,,,,,,,,,,,,,
31632137,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,11775.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",3894.0,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,70769.0,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-320.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,54780.0,70449.0,70769.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,-15669.0,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
31632137,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,75000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,,,
31632137,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEyL2RkLzY0LzUwMTktNGY2MS1hYmIzLWFkNWU1ODE5NTlkMw.pdf,http://regnskaber.virk.dk/73123613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2I0LzRkLzM3LzVhYjUtNDJmZS1iYWNkLWQ1OTdlOTc2N2U0Yg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1092.0,Holmens Kanal 2-12,1561 KÃ¸benhavn V,Havneholmen 29,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Pronordia Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2008-08-21,2017-05-02,Statsautoriseret revisor,,20222670.0,31632137.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Pronordia Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,JÃ¸rgen Skovgaard Vind,JÃ¸rgen Skovgaard Vind,Danske Bank,Pronordia Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,-20220.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,false,2017-05-02,KÃ¸benhavn,,Formand,urn:ofk:oid:23844348,indberetninger-20180424,2.5118417999999996,31632137.0,,2018-03-27T23:13:11.854Z,2017-05-10T14:30:51.296Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-95-KQ,2017-05-10T14:30:51.461Z,,,,,,,,,,,,,,,,,,,,,
