entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AdjustmentsOfHedgingInstruments,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
35209689,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,1504249.0,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,3504249.0,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,175987.0,1328546.0,5720418.0,138111.0,36591.0,610116.0,3504249.0,3605769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,2000000.0,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2015-12-31,2015-12-31,c12,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,12186618.0,3665250.0,1273091.0,500000.0,8333879.0,140978.0,46575.0,6744841.0,118859.0,282384.0,282384.0,0.0,12186618.0,5378979.0,3451496.0,3852739.0,3404921.0,822562.0,1331.0,118859.0,2000000.0,62798.0,62798.0,4244841.0,983633.0,5378979.0,70030.0,1931270.0,4668629.0,1571484.0,3253229.0,,,,,
35209689,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,4244841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2016-01-01,2016-01-01,c16,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,6744841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209689,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,2237925.0,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,182233.0,2293113.0,5626761.0,107664.0,271445.0,1077271.0,2237925.0,2074144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25627.0,2000000.0,,,
35209689,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2FlLzMyLzM1L2E1MmQtNGVkNi04OWJlLTMyYmViODEyYmE2MA.xhtml,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzI3L2E0LzcxLzZlZGUtNDk1YS1hYzdiLTU3ZDc2N2FlY2E0MA.pdf,http://regnskaber.virk.dk/98690253/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2NlLzJlL2NmL2VlZDktNGNjYi1iNzgwLTMwYjllMTg0NjQ5Nw.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,VrÃ¥,9760.0,15.0,Ãstergade,MÃ¥lÃ¸v,2760.0,"229, 1 tv",MÃ¥lÃ¸v Byvej,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til kapitalejere i Djurhuus It P/S,Regnskabsklasse B,2017-05-07,2017-06-04,"Registreret revisor, medlem af FSR og FDR",35209689.0,1020064591.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Kim Djurhuus,Kim Djurhuus,Sparekassen Vendsyssel,DJURHUUS IT P/S,Preben Gjelstrup,MÃ¥lÃ¸v,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,false,false,true,false,2017-05-07,AssendlÃ¸se,0.0,72220205.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24166887,indberetninger-20180424,2.5949402000000004,35209689.0,,2018-03-29T07:23:25.970Z,2017-06-10T01:02:19.020Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-40-UM,2017-06-10T01:02:19.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36490977.0,"PDG-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",
