entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,Dividend,DividendPaid
27437982,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,300000.0,-41399.0,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",124566.0,1078058.0,HillerÃ¸d,2017-01-01,2017-12-31,476573.0,612093.0,-341399.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,135520.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
27437982,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
27437982,2017-01-01,2017-12-31,ID_17,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,375373.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
27437982,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,12361417.0,747625.0,125000.0,12361417.0,0.0,11883363.0,12361417.0,478054.0,11613792.0,368939.0,11758363.0,11613792.0,478054.0,0.0,109115.0,0.0,,,
27437982,2018-01-01,2018-01-01,ID_11,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,-125000.0,,,,,,,,,,,,,
27437982,2018-01-01,2018-01-01,ID_12,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,-11758363.0,,,,,,,,,,,,,
27437982,2018-01-01,2018-01-01,ID_13,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,0.0,,,,,,,,,,,,,
27437982,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,0.0,-36062.0,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",911515.0,305980.0,HillerÃ¸d,2017-01-01,2017-12-31,-500461.0,-641597.0,-36062.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,-141136.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
27437982,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
27437982,2018-01-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzJjLzRiL2VkL2VjZDQtNGIwOS05YzUwLTc4MWYzZTZmYjhmMg.pdf,http://regnskaber.virk.dk/28973472/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2QzL2M5L2FiLzQwNTYtNGI0MS04ODkxLWYwOTY0NWRmZjZlOA.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Til den daglige ledelse i Bjarne Heidtmann Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2003-11-11,2019-05-14,,,35868828.0,27437982.0,35868828.0,mne2108,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Bjarne Heidtmann Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Skov  Pedersen,Bjarne Heidtmann,"Erhvervs Consult ApS, godkendt revisionsvirksomhed",Bjarne Heidtmann Invest ApS,"Erhvervs Consult ApS, godkendt revisionsvirksomhed, Registreret Revisor Tonny Skov Pedersen",,,HillerÃ¸d,2017-01-01,2017-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-05-09,HillerÃ¸d,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27160612,indberetninger-20180424,2.5097342,27437982.0,AWrBELRgRYGX6_YTHv_5,2019-05-16T14:34:25.633Z,2019-05-16T14:34:18.167Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-61-EA,2019-05-16T14:34:18.341Z,,,,,,,,,,,,,,,,,,,
