entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35233563,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,-4000.0,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,2702.0,49518.0,755526.0,KÃ¸benhavn,2016-07-01,2017-06-30,787704.0,798342.0,-4000.0,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,10638.0,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,96700.0,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,691004.0,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,2434621.0,57708.0,80000.0,2434621.0,2400096.0,2434621.0,34525.0,260648.0,163.0,2108735.0,96700.0,2223396.0,260648.0,34525.0,2116265.0,7530.0,34362.0,,
35233563,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,157248.0,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,0.0,49409.0,-735635.0,KÃ¸benhavn,2016-07-01,2017-06-30,-574694.0,-528978.0,157248.0,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,45716.0,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist
35233563,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist
35233563,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
35233563,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2VjLzk3L2M2LzY3MTctNGY2NC1hN2UwLWI0Y2ZkYWQwZDZiMg.xhtml,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2JjLzhmLzBhLzExYTgtNGZhYy1iYWYxLTYzNGVmNTc5NWUzOA.pdf,http://regnskaber.virk.dk/36533253/ZG9rdW1lbnRsYWdlcjovLzAzLzg1Lzg1LzQyLzMyLzA1MTQtNDdjZC1iODNiLWU5YjlhM2ZhN2E4Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,KÃ¸benhavn N,2200.0,3.0,Ole MaalÃ¸es Vej,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i oi720 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-19,2018-12-19,Registreret revisor HD/CAND.MERC.AUD,hello@oi720.com,,35233563.0,mne453,1000916331.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har beskÃ¦ftiget en person i regnskabsÃ¥ret.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Thomas Rasmussen,Thomas Rasmussen,oi720 ApS,Erik Hultquist,,,,KÃ¸benhavn,2016-07-01,2017-06-30,-574694.0,,,2018-06-30,2017-07-01,false,false,2018-12-19,BirkerÃ¸d,,30499700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26492620,indberetninger-20180424,2.59278,35233563.0,AWfLwqjMet7j816Dxgbk,2018-12-20T13:16:49.833Z,2018-12-20T13:16:28.414Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-63-FC,2018-12-20T13:16:28.686Z,,,,,,,,,,,,,,,,,,,
