entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ProposedExtraordinaryDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,Dividend,DividendPaid,ExtraordinaryDividendPaid,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
34591245,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,76087.0,121355.0,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,327.0,120.0,Gilleleje,2016-10-01,2017-09-30,32686.0,45061.0,45268.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,12375.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,,,,,
34591245,2016-10-01,2017-09-30,ID_17,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,-100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,,,,,
34591245,2016-10-01,2017-09-30,ID_19,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,67314.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,,,,,
34591245,2017-09-30,2017-09-30,ID_7,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,456084.0,431413.0,80000.0,456084.0,410834.0,456084.0,45250.0,5609.0,20052.0,100000.0,0.0,230834.0,45250.0,17047.0,24671.0,11594.0,11000.0,4619.0,,,,,
34591245,2017-10-01,2017-10-01,ID_13,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,-80000.0,,,,,,,,,,,,,,,,,,
34591245,2017-10-01,2017-10-01,ID_14,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,-230834.0,,,,,,,,,,,,,,,,,,
34591245,2017-10-01,2017-10-01,ID_15,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,-100000.0,,,,,,,,,,,,,,,,,,
34591245,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,74806.0,475915.0,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,365.0,0.0,Gilleleje,2016-10-01,2017-09-30,311424.0,400744.0,401109.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,89320.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,,,,,
34591245,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,,,,,
34591245,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2I0L2Y3LzMwLzc2MWQtNGUyNC04Njg0LWMxYjk2ODM4NjdiNw.pdf,http://regnskaber.virk.dk/54219543/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzBiLzg3LzVkLzg1MTUtNDRjNS1iNjdmLTcyOWFlZmViZjhhYw.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i Konsulentfirmaet Kurt Kragh ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-18,2018-12-18,2012-06-12,2018-12-18,,,28108303.0,34591245.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Konsulentfirmaet Kurt Kragh ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Kurt Kragh,Gilfelt Revision ApS,Danske Bank A/S,Konsulentfirmaet Kurt Kragh ApS,Gilfelt Revision ApS,,,Gilleleje,2016-10-01,2017-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gribskov, 270",2018-09-30,2017-10-01,false,2018-12-18,Hellerup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26497170,indberetninger-20180424,2.5124211,34591245.0,AWfQJmPRet7j816DxhLF,2018-12-21T09:44:35.574Z,2018-12-21T09:43:54.901Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-ER-42-BS,2018-12-21T09:43:55.232Z,,,,,,,,,,,,,,,,,,,100000.0,-100000.0,-100000.0,,
