entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
35519394,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,7725.0,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,140000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,132275.0,132275.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,0.0,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,,,
35519394,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,26275.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,,,
35519394,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,106000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,,,
35519394,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,404490.0,2790.0,80000.0,379490.0,404490.0,25000.0,400000.0,400000.0,400000.0,106000.0,193490.0,25000.0,0.0,20000.0,1700.0,1700.0,5000.0,,,
35519394,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,80000.0,,,,,,,,,,,,,,,,
35519394,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,193490.0,,,,,,,,,,,,,,,,
35519394,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,106000.0,,,,,,,,,,,,,,,,
35519394,2018-01-01,2018-01-01,c571,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,400000.0,,
35519394,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,8275.0,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,340000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,331725.0,331725.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,0.0,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
35519394,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2MwL2UzL2QyLzAxMDctNDNhNC1hMmIzLWQ2OWFmMTU4NjhmZA.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzZlLzdhLzVjL2MxZTQtNDdjZS05YzYyLWZlMzM3Zjg4ODEwYw.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2013-10-22,2019-03-26,Statsautoriseret revisor,Ingen.,-106000.0,,20222670.0,35519394.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dan D Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,2017-01-01,2017-12-31,131725.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-03-22,Frederikshavn,,urn:ofk:oid:26889347,indberetninger-20180424,2.5117297,35519394.0,AWm_BoSKRYGX6_YTGRgz,2019-03-27T12:01:12.048Z,2019-03-27T12:01:08.602Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-67-PA,2019-03-27T12:01:08.799Z,,,,,,,,,,,,,,,,,,,,
