entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,ExternalExpenses,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,InvestmentsGross,NameOfAuditFirm
35519394,2014-01-01,2014-12-31,c173,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,70000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,,,,,,,,,,,,,
35519394,2014-01-01,2014-12-31,c189,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,-3197.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,,,,,,,,,,,,,
35519394,2014-01-01,2014-12-31,c190,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,66803.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,902.0,-6267.0,70000.0,0.0,2168.0,65901.0,63733.0,902.0,,,,,,,,,,,,,,,,,
35519394,2014-12-31,2014-12-31,c194,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,229815.0,22913.0,80000.0,3689.0,74815.0,229815.0,155000.0,200000.0,200000.0,200000.0,155000.0,-5185.0,155000.0,6902.0,3213.0,,
35519394,2015-01-01,2015-01-01,c306,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,,,,,,,,,,,,200000.0,
35519394,2015-01-01,2015-01-01,c324,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,80000.0,,,,,,,,,,,,
35519394,2015-01-01,2015-01-01,c351,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,-5185.0,,,,,,,,,,,,
35519394,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,69295.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,4374.0,-8741.0,85000.0,-11338.0,0.0,64921.0,76259.0,4374.0,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
35519394,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,,,,,,,,,,,,,
35519394,2015-01-01,2015-12-31,c172,,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2ZmL2I5LzIxLzY2ZjctNDBiYy04NjBjLWQ5NzMxMWUxZWUzMw.pdf,http://regnskaber.virk.dk/49391553/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBlLzk4LzhiLzU3ZjMtNDdlOC1iOTk4LTU0ZmNhMzI3NzY0Zg.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,70E,Danmarksgade,9900 Frederikshavn,Abildhaven 12,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Dan D Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-08,2013-10-22,2016-04-11,Statsautoriseret revisor,20222670.0,35519394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Dan D Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan D Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Dan Drejer Christensen,Dan Drejer Christensen,Danske Bank,Dan D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Frederikshavn,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2015-12-31,3.0,2015-01-01,2016-04-08,Frederikshavn,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22218768,indberetninger-20180424,2.5097342,35519394.0,,2018-03-28T18:29:18.990Z,2016-04-14T09:55:53.823Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-99-MH,2016-04-14T09:55:53.943Z,,,,,,,,,,,,,,,,,,,,,,,,,
