entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
33153430,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,80000.0,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2016-10-01,c719,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,438909.0,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,449835.0,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2016-10-01,c728,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,101200.0,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c106,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,-98872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,-51798.0,-8626.0,-56326.0,1.0,14409.0,1.0,-50544.0,-8626.0,1254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c459,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,-56326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c720,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,-56326.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153430,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU5LzQ4Lzg5LzAzODItNGNiNy05ZDVkLTEyNDUxOTFmYTA3NQ.pdf,http://regnskaber.virk.dk/03435133/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVhL2U1LzQ4L2EyNmQtNGQyYy1hMDQ4LTIwYWZmYjFjNTVlZA.xml,FÃ¥rvang,8882.0,50.0,Hornvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-29,2018-11-29,2010-09-09,2018-12-10,,33153430.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Michaelsen Holding Faarvang ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Michaelsen,Lene Michaelsen,Michaelsen Holding Faarvang ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",FÃ¥rvang,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2018-11-29,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 10. december 2018 beslutning om, at Ã¥rsregnskabet for 2018/19 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26443437,indberetninger-20180424,2.5124211,33153430.0,AWecN_BRet7j816DxX3t,2018-12-11T07:43:34.566Z,2018-12-11T07:42:49.698Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-89-QQ,2018-12-11T07:42:49.843Z,-98872.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
