entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
36441232,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,20812.0,2017-12-11,2014-10-10,2017-12-15,15697.0,Statsautoriseret revisor,399224.0,506194.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,86362.0,1972.0,Aalborg,1221.0,2015-10-01,2016-09-30,68489.0,89301.0,91273.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,0.0,20812.0,311641.0,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,,
36441232,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,68489.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,,
36441232,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,237498.0,188629.0,50000.0,142151.0,237498.0,95347.0,0.0,0.0,3.0,0.0,66791.0,92151.0,95347.0,48869.0,28309.0,247.0,48869.0,,
36441232,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,50000.0,,,,,,,,,,,,,,,
36441232,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,92150.0,,,,,,,,,,,,,,,
36441232,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-12-11,2014-10-10,2017-12-15,53012.0,Statsautoriseret revisor,600579.0,615288.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,85983.0,570.0,Aalborg,5775.0,2015-10-01,2016-09-30,-38873.0,-38873.0,-38303.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,2490.0,0.0,506331.0,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
36441232,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,-38873.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,,
36441232,2016-10-01,2017-09-30,c254,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,-38873.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,,
36441232,2016-10-01,2017-09-30,c305,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
36441232,2016-10-01,2017-09-30,c580,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzE5Lzk4LzE5L2RmMDItNDA5Mi1iNzI1LWQ5ZGQ1MjBhNzBmMw.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JjL2RkL2IzL2Y1Y2ItNDFlMC1hZDUzLTYzMjZhOTg0OWExZQ.xml,true,18500.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o StartupWorks,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-12-11,2014-10-10,2017-12-15,,Statsautoriseret revisor,,,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for 9K Technologies ApS.,Ãrsrapport,18500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-12-11,Aalborg,,,,urn:ofk:oid:24946939,indberetninger-20180424,2.5122173,36441232,,2018-04-03T15:10:08.315Z,2018-01-14T07:44:43.028Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-97-YD,2018-01-14T07:44:43.173Z,,,,,,,,,,,,,,,,,,,
