entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,CurrentAssets,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,Equity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherShorttermPayables,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,NameOfAuditFirm,ProfitLoss,TaxExpenseOnOrdinaryActivities
36441232,2014-10-10,2014-10-10,c252,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,50000.0,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2014-10-10,2014-10-10,c273,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,0.0,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2014-10-10,2015-09-30,c0,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,-131491.0,BDO Statsautoriseret revisionsaktieselskab,23662.0,-7497.0
36441232,2014-10-10,2015-09-30,c1,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2014-10-10,2015-09-30,c109,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,23662.0,
36441232,2014-10-10,2015-09-30,c274,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,23662.0,
36441232,2014-10-10,2015-09-30,c40,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2015-09-30,2015-09-30,c111,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,73662.0,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2015-09-30,2015-09-30,c254,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,50000.0,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
36441232,2015-09-30,2015-09-30,c275,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc2L2Q5L2E4Lzc2MjItNGUyOS1iYmZmLWE2YTIxZjk2NTgwMA.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2M5LzhkL2U3LzBlYzQtNGFkNi1iN2E2LTZkZGUwOTIzNjc4Ng.xml,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,"Danmarksgade 72, st. tv.",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,134270.0,37936.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 10. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50000.0,134270.0,-7497.0,2016-03-01,2014-10-10,2016-03-01,-15131.0,Statsautoriseret revisor,23662.0,177965.0,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 10. oktober 2014 - 30. september 2015 for 9K Technologies ApS.,Ãrsrapport,134270.0,60608.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,-19087.0,-184.0,32324.0,Aalborg,-60.0,31159.0,31343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-09-30,2014-10-10,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,2016-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,-112344.0,urn:ofk:oid:22066522,indberetninger-20180424,2.511702,36441232.0,,2018-03-29T01:26:53.342Z,2016-03-05T13:31:41.772Z,regnskab,0.0,,2015-09-30,2014-10-10,X16-AR-67-ZE,2016-03-05T13:31:41.879Z,,,,
