entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
36441232,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,23662.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,,,,,,,,,,,
36441232,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,23662.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,7497.0,15131.0,131492.0,177966.0,19087.0,184.0,60.0,31159.0,31343.0,7497.0,112345.0,,,,,,,,,,,,,,,
36441232,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,134270.0,37936.0,50000.0,134270.0,73662.0,134270.0,60608.0,32324.0,23662.0,60608.0,96334.0,7497.0,20787.0,96334.0,
36441232,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,
36441232,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,23662.0,,,,,,,,,,
36441232,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,68489.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,20812.0,15697.0,399224.0,506194.0,86362.0,1972.0,1221.0,89301.0,91273.0,20812.0,311641.0,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
36441232,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,,,,,,,,,,,
36441232,2015-10-01,2016-09-30,c109,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,68489.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,,,,,,,,,,,
36441232,2015-10-01,2016-09-30,c274,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,68489.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,,,,,,,,,,,
36441232,2015-10-01,2016-09-30,c40,,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2LzM5LzI1L2FlYWItNGE1MS1iZGQwLTA5MmQ4NWQxNTA5ZQ.pdf,http://regnskaber.virk.dk/23214463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2VjL2ZhLzA5L2M2ZjMtNGZkOC05ZWE1LWJkODc0MTU0YjViNg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,113.0,Hasserisvej,9000 Aalborg,c/o Rocket Labs,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i 9K Technologies ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-13,2014-10-10,2017-02-20,Statsautoriseret revisor,20222670.0,36441232.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 9K Technologies ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jonas Bruun Nielsen,Jonas Bruun Nielsen,Spar Nord Bank A/S,9K Technologies ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,2017-02-13,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23501203,indberetninger-20180424,2.5124211,36441232.0,,2018-03-27T16:48:37.038Z,2017-02-21T06:28:43.980Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-90-HX,2017-02-21T06:28:44.112Z,,,,,,,,,,,,,,,,,,,,,,,,,,
