entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,AdjustmentsOfEquityRelatedToInvestments,ProfitLossRelatedToInvestments,RevaluationOfAdditionsToInvestmentsThroughMergersAndBusinessCombinations,RevaluationsOfInvestmentsOfTheYear
37661996,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",10723196.0,2019-05-28,2016-04-19,2019-05-31,13010.0,5190.0,Statsautoriseret revisor,-5000000.0,250000.0,-538437.0,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,1781141.0,Ãrsrapport,285475.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,290982.0,46271922.0,5507.0,284563.0,Middelfart,2017-01-01,2017-12-31,35952875.0,46676071.0,-1086010.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,10723196.0,250000.0,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,29616398.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,1336477.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,5000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,368283946.0,1336280.0,5200000.0,356093176.0,20760.0,368283946.0,12190770.0,73282803.0,8949264.0,73303563.0,64333539.0,293107127.0,20760.0,5000000.0,4013586.0,341879590.0,293107127.0,12190770.0,9988261.0,536976.0,2087144.0,0.0,536976.0,,,,,,,,,,,
37661996,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,4013586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,341879590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2018-01-01,2018-01-01,c507,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzA0Lzg5Lzg1LzBkYTktNGZhYy05ODI1LWMwYzFhMWM1YjFmZg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2IwL2ZiLzYxL2QwY2QtNDhiNS05YmQ1LTM3OGE1OTUyYWQzYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-28,2016-04-19,2019-05-31,,5190.0,Statsautoriseret revisor,-5000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,false,2019-05-28,Odense,,,urn:ofk:oid:27377469,indberetninger-20180424,2.5124266,37661996.0,AWsdIwc5RYGX6_YTIWyS,2019-06-03T11:40:00.897Z,2019-06-03T11:39:22.745Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-23-GH,2019-06-03T11:39:23.039Z,,,,,,,,,,,,,,,,,,,,,,,,5190.0,25950.0,,,,,,,,,
