entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,AdjustmentsOfEquityRelatedToInvestments,ProfitLossRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
37661996,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,-442663.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",3293422.0,2018-05-31,2016-04-19,2018-05-31,0.0,5190.0,Statsautoriseret revisor,-4000000.0,240000.0,-508665.0,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,1705634.0,Ãrsrapport,50403.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,253643.0,15972432.0,203240.0,0.0,Middelfart,2016-01-01,2016-12-31,13824999.0,16675758.0,-748665.0,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,2850759.0,240000.0,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,4000000.0,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,870970.0,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,8954029.0,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,333186464.0,1359160.0,5200000.0,322771574.0,0.0,333186464.0,10414890.0,70132936.0,5799397.0,70132936.0,64333539.0,259522516.0,199062.0,0.0,4000000.0,1308383.0,312263191.0,259522516.0,10414890.0,10215828.0,2171852.0,0.0,2171852.0,,,,,,,,
37661996,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,1308383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,312263192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37661996,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzgyLzc0Lzk1LzEyM2QtNDY3ZC1iMGMzLTUwMzI3Y2JlN2UyYg.pdf,http://regnskaber.virk.dk/69916673/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2NjL2ZkLzZkL2IyYmYtNDA3YS05OTdlLWU1NDU1MjM1ZTE4MQ.xml,true,5190.0,25950.0,Odense C,5000.0,1.0,FÃ¦lledvej,5500 Middelfart,Karolinevej 33,DK-5000,FÃ¦lledvej 1,Til kapitalejeren i MIK Holding 2016 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2016-04-19,2018-05-31,,5190.0,Statsautoriseret revisor,-4000000.0,,,20222670.0,37661996.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MIK Holding 2016 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Mads Ivar Kruuse,Mads Ivar Kruuse,MIK Holding 2016 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Middelfart,2016-01-01,2016-12-31,,,,25950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2017-12-31,2017-01-01,false,2018-05-31,Odense,,,urn:ofk:oid:25700654,indberetninger-20180424,2.5118417999999996,37661996.0,AWPJ3nAU0wkEsASktYT5,2018-06-04T08:17:13.414Z,2018-06-04T08:16:26.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-95-PW,2018-06-04T08:16:26.824Z,,,,,,,,,,,,,,,,,,,,,,,,2143047.0,3656350.0,,,,,,
