entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25481909,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,-79439723.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,74747166.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,30000.0,-67450.0,66952320.0,184719.0,11385912.0,2706.0,700000.0,77358769.0,-797450.0,2611603.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,-5000000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,9692557.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2015-12-31,2015-12-31,ID_13,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,136165479.0,5170259.0,125000.0,101065804.0,135745421.0,136165479.0,420058.0,35099675.0,1679371.0,3036970.0,35099675.0,30383334.0,86494521.0,202340.0,5000000.0,2896542.0,127723879.0,86494521.0,420058.0,68375.0,9401024.0,7250789.0,864382.0,149343.0,1285853.0,
25481909,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,1089303.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,135000.0,-80149.0,2017305.0,3041784.0,3357499.0,8650.0,1000000.0,1126521.0,-1215149.0,37218.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Aalund Olsen
25481909,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,1978002.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25481909,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzZkLzdlLzc5L2IwM2QtNDgyMy1hMGFiLWEwZTBjYWNlMmRlNA.pdf,http://regnskaber.virk.dk/90918452/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2RiL2YyLzkzLzMzMGEtNDMzMy05ZDkzLTVmY2E2YjlmNTUzZQ.xml,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i S.Aa.O Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2000-06-22,2017-03-17,saao@loegismose.dk,10092159.0,25481909.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for S.Aa.O Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Aalund Olsen,Revisionsfirmaet Leif Vesterlund,S.Aa.O Holding ApS,"Revisionsfirmaet Leif Vesterlund , Registreret Revisionsanpartsselskab",Odense,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-15,Bellinge,6615 0600,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23618923,indberetninger-20180424,2.5118406,25481909,,2018-03-28T01:59:53.775Z,2017-03-20T10:39:55.450Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-72-XH,2017-03-20T10:39:55.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
