entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
19043282,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",87214.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",-87214.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,16073.0,11054.0,118318.0,7023.0,-116314.0,-5019.0,-29100.0,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",87214.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2012-12-31,2012-12-31,ID_13,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,1198920.0,5162.0,200000.0,1180473.0,460100.0,-1668250.0,475.0,420000.0,17972.0,1198920.0,2867170.0,420000.0,18447.0,43251.0,18447.0,-1868250.0,488736.0,2867170.0,2218186.0,96320.0,755311.0,246907.0,20677.0,48304.0,
19043282,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",206700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19043282,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8vcGRmcy8xOTA0MzI4MjtBcFMyMjU0MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28234091/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDE0MDYwNl8wOTUzMjZfODgy.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i Golf Car-go ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1996-01-01,2014-06-06,19043282.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Golf Car-go ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mogens Arentoft,Golf Car-go ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2013-12-31,2013-01-01,2014-06-02,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12448643,indberetninger-20180424,2.5124297,19043282.0,,2018-03-31T23:52:03.020Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.201,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
