entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
19269337,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,101377.0,-101377.0,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,7351.0,Hedehusene,2017-01-01,2017-12-31,-51218.0,-108728.0,-101377.0,2018-12-31,2018-01-01,false,-57510.0,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
19269337,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,-51218.0,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
19269337,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,542012.0,600000.0,542012.0,221025.0,302906.0,542012.0,239106.0,-297094.0,239106.0,181212.0,542012.0,245014.0,75973.0,57894.0,
19269337,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,600000.0,,,,,,,,,,
19269337,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,-297094.0,,,,,,,,,,
19269337,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,302906.0,,,,,,,,,,
19269337,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,60405.0,-60405.0,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,7205.0,Hedehusene,2017-01-01,2017-12-31,286237.0,-67610.0,-60405.0,2018-12-31,2018-01-01,false,-353847.0,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
19269337,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
19269337,2018-01-01,2018-12-31,c13,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
19269337,2018-01-01,2018-12-31,c14,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2NjLzUxL2NhLzkzNzQtNGRiYi05NDY0LWM3YWE3ODBkZGY3ZQ.xhtml,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzY2LzI2L2MwMTYtNGU4YS1iOGQ2LWE2YWVlM2NiZTA1Yg.pdf,http://regnskaber.virk.dk/73396291/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2M4L2QyL2ZlLzI5MTctNDVmOS1iYjY3LTc5NDMwN2UyOTRiZA.xml,true,Danmark,DK,1620 Copenhagen,Vesterbrogade IL,Industriens Hus,Copenhagen Branch,Hedehusene,2640.0,61.0,Baldersbuen,"2640 Hedehusene, Denmark","Avery Dennison Security Printing ApS, Baldersbuen 61,",0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-23,,,19269337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Johnson,Christopher Russell Johnson,Citibank Europe PLC,AVERY DENNISON SECURITY PRINTING EUROPE ApS,Walter Brennan,,Hedehusene,2017-01-01,2017-12-31,286237.0,,,2018-12-31,2018-01-01,false,,70101800.0,false,false,Ingen bistand,urn:ofk:oid:27215731,indberetninger-20180424,2.5927862999999998,19269337.0,AWrlBdARRYGX6_YTH9M5,2019-05-23T14:09:14.926Z,2019-05-23T14:08:43.719Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-29-BH,2019-05-23T14:08:44.216Z,,,,,,,,,,,,,,,
