entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
75118317,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,-135465.0,-85607.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,-113602.0,113600.0,Statsautoriseret revisor,-100000.0,-242097.0,138867.0,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,-203276.0,3076776.0,Kolding,-3526.0,2435596.0,2656668.0,-216832.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,-206.0,-221072.0,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),-238365.0,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,,
75118317,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2335596.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,,
75118317,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,,
75118317,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,33075028.0,1384022.0,526000.0,27849428.0,627813.0,20355232.0,5225600.0,33075028.0,12719796.0,5225600.0,25519240.0,695478.0,293628.0,5225600.0,100000.0,19729232.0,12024318.0,25519240.0,12719796.0,946166.0,24725.0,,,,
75118317,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,526000.0,,,,,,,,,,,,,,,,,,,
75118317,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,19729232.0,,,,,,,,,,,,,,,,,,,
75118317,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,100000.0,,,,,,,,,,,,,,,,,,,
75118317,2014-01-01,2014-01-01,c76,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,454400.0,5680000.0,,
75118317,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,-144089.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,-113601.0,113600.0,Statsautoriseret revisor,-100000.0,-254303.0,251139.0,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,-249046.0,1284928.0,Kolding,-3240.0,775028.0,919117.0,-116765.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,0.0,-144089.0,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),-251063.0,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
75118317,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzY5L2M1L2Q1LzIyYjktNDZiMS05ZmE4LTJjNjI0YzUyM2VlMg.pdf,http://regnskaber.virk.dk/71381157/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2QxL2JjL2UxLzFjZTktNDAyMS04NDQ1LWIyNTA2NTMyYmM2ZQ.xml,1.0,196476.0,Vejle,7100.0,"4, 1. sal",Roms Hule,Kolding,6000.0,14.0,Jernbanegade,6000  Kolding,"Fjordvej 66, Strandhus",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Rolf Schmidt Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-06,2015-05-06,,113600.0,Statsautoriseret revisor,-100000.0,,,75118317.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rolf Schmidt Holding A/S.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rolf Schmidt Holding A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Niels Bo Andersen,Ruth Schmidt,Sydbank,Rolf Schmidt Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,675028.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-12-31,2014-01-01,2015-05-06,Vejle,,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),,urn:ofk:oid:5594473,indberetninger-20180424,2.5118417999999996,75118317.0,,2018-03-31T01:32:13.162Z,2015-06-25T12:21:26.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-64-WY,2015-06-25T12:21:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,,
